date,open,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2015-07-27,11.4,11.7996,11.24,11.64,10128,40511,0.08,0.692,"Jul 27, 15",-0.10461538461538457
2015-07-28,11.44,11.76,11.4,11.6,4450,17798,-0.04,-0.344,"Jul 28, 15",-0.10769230769230773
2015-07-29,11.56,13.2,11.56,12.12,34800,139200,0.52,4.483,"Jul 29, 15",-0.06769230769230775
2015-07-30,12.12,12.32,11.84,12.04,18355,73420,-0.08,-0.66,"Jul 30, 15",-0.07384615384615391
2015-07-31,12.12,12.36,11.84,12.04,12116,48465,0,0,"Jul 31, 15",-0.07384615384615391
2015-08-03,12.1596,12.1596,11.72,11.8,9851,39403,-0.24,-1.993,"Aug 3, 15",-0.09230769230769226
2015-08-04,11.92,12.16,11.92,12,7295,29180,0.2,1.695,"Aug 4, 15",-0.07692307692307693
2015-08-05,12.0796,12.08,11.72,11.76,10739,42955,-0.24,-2,"Aug 5, 15",-0.0953846153846154
2015-08-06,11.8,11.8,9.24,10.4,112595,450378,-1.36,-11.565,"Aug 6, 15",-0.19999999999999998
2015-08-07,9.56,10.48,9.56,10.28,27970,111881,-0.12,-1.154,"Aug 7, 15",-0.20923076923076928
2015-08-10,10.4,11.48,10.4,11.48,27297,109186,1.2,11.673,"Aug 10, 15",-0.1169230769230769
2015-08-11,11.36,11.6,11,11.04,3064,12257,-0.44,-3.833,"Aug 11, 15",-0.15076923076923082
2015-08-12,10.72,11.2,10.52,11.2,5000,19998,0.16,1.449,"Aug 12, 15",-0.13846153846153852
2015-08-13,11.72,11.72,10.8,11.72,28884,115534,0.52,4.643,"Aug 13, 15",-0.0984615384615384
2015-08-14,11.62,11.8,11.44,11.6672,29448,117790,-0.0528,-0.451,"Aug 14, 15",-0.10252307692307697
2015-08-17,11.6,11.7596,8.52,10.12,28713,114852,-1.5472,-13.261,"Aug 17, 15",-0.2215384615384616
2015-08-18,9.76,10.64,9.28,9.32,14977,59909,-0.8,-7.905,"Aug 18, 15",-0.28307692307692306
2015-08-19,9.4,9.92,8.56,8.88,41264,165057,-0.44,-4.721,"Aug 19, 15",-0.31692307692307686
2015-08-20,8.76,9.08,8.48,8.56,13038,52152,-0.32,-3.604,"Aug 20, 15",-0.3415384615384615
2015-08-21,8.52,8.8,8.24,8.6,35504,142016,0.04,0.467,"Aug 21, 15",-0.3384615384615385
2015-08-24,8.2,8.6,6.92,7.68,41409,165634,-0.92,-10.698,"Aug 24, 15",-0.40923076923076923
2015-08-25,7.96,8.24,6.04,8.24,18730,74919,0.56,7.292,"Aug 25, 15",-0.36615384615384616
2015-08-26,8.36,8.36,7.748,8.2,8060,32239,-0.04,-0.485,"Aug 26, 15",-0.3692307692307693
2015-08-27,8.24,9.04,8.1964,8.64,6355,25420,0.44,5.366,"Aug 27, 15",-0.33538461538461534
2015-08-28,8.84,9.44,8.84,9.16,15615,62459,0.52,6.019,"Aug 28, 15",-0.29538461538461536
2015-08-31,9.08,9.4,9,9.12,8386,33542,-0.04,-0.437,"Aug 31, 15",-0.2984615384615385
2015-09-01,9,9.12,7.8,8.4,8717,34868,-0.72,-7.895,"Sep 1, 15",-0.3538461538461538
2015-09-02,8.4,8.64,8.08,8.32,5566,22263,-0.08,-0.952,"Sep 2, 15",-0.36
2015-09-03,8.48,8.48,7.9776,8.24,5140,20561,-0.08,-0.962,"Sep 3, 15",-0.36615384615384616
2015-09-04,8.28,8.6,8.08,8.6,30368,121472,0.36,4.369,"Sep 4, 15",-0.3384615384615385
2015-09-08,8.64,8.88,8.244,8.4,7286,29145,-0.2,-2.326,"Sep 8, 15",-0.3538461538461538
2015-09-09,8.6,9.16,8.24,8.36,5517,22067,-0.04,-0.476,"Sep 9, 15",-0.35692307692307695
2015-09-10,8.44,8.72,8.16,8.28,8076,32303,-0.08,-0.957,"Sep 10, 15",-0.36307692307692313
2015-09-11,8.32,8.88,7.84,8.68,13966,55865,0.4,4.831,"Sep 11, 15",-0.3323076923076923
2015-09-14,8.8,8.84,8.2,8.64,1900,7601,-0.04,-0.461,"Sep 14, 15",-0.33538461538461534
2015-09-15,8.88,8.96,8.08,8.24,6895,27578,-0.4,-4.63,"Sep 15, 15",-0.36615384615384616
2015-09-16,8.2,9.16,8.08,8.12,2155,8619,-0.12,-1.456,"Sep 16, 15",-0.3753846153846154
2015-09-17,8.36,8.48,7.84,8.36,51170,204679,0.24,2.956,"Sep 17, 15",-0.35692307692307695
2015-09-18,8.12,8.8,8.12,8.6,67978,271913,0.24,2.871,"Sep 18, 15",-0.3384615384615385
2015-09-21,8.68,9,8.6,8.92,2374,9497,0.32,3.721,"Sep 21, 15",-0.31384615384615383
2015-09-22,8.72,11.2,8.68,9,32142,128569,0.08,0.897,"Sep 22, 15",-0.3076923076923077
2015-09-23,8.84,9.28,8.04,8.76,16508,66033,-0.24,-2.667,"Sep 23, 15",-0.3261538461538462
2015-09-24,8.6,9,8.24,8.76,5191,20764,0,0,"Sep 24, 15",-0.3261538461538462
2015-09-25,8.8,8.8,8.48,8.6,2076,8304,-0.16,-1.826,"Sep 25, 15",-0.3384615384615385
2015-09-28,8.48,9.12,7.68,8.24,27046,108185,-0.36,-4.186,"Sep 28, 15",-0.36615384615384616
2015-09-29,8.16,8.4396,6.24,7.48,13895,55580,-0.76,-9.223,"Sep 29, 15",-0.42461538461538456
2015-09-30,8.08,8.08,7.12,7.4,4110,16440,-0.08,-1.07,"Sep 30, 15",-0.43076923076923074
2015-10-01,7.28,8.8,7.0004,7.2,7220,28878,-0.2,-2.703,"Oct 1, 15",-0.4461538461538461
2015-10-02,6.92,8.36,6.92,7.34,7139,28554,0.14,1.944,"Oct 2, 15",-0.43538461538461537
2015-10-05,7.4,7.8,6.92,7.6,5960,23840,0.26,3.542,"Oct 5, 15",-0.4153846153846154
2015-10-06,7.72,7.96,7.4,7.48,5785,23140,-0.12,-1.579,"Oct 6, 15",-0.42461538461538456
2015-10-07,7.64,8.16,7.64,7.72,15457,61826,0.24,3.209,"Oct 7, 15",-0.4061538461538462
2015-10-08,7.76,8.32,7.72,8,14221,56883,0.28,3.627,"Oct 8, 15",-0.38461538461538464
2015-10-09,8,8,7.92,7.92,2788,11151,-0.08,-1,"Oct 9, 15",-0.39076923076923076
2015-10-12,7.96,8.12,7.8,7.92,5258,21031,0,0,"Oct 12, 15",-0.39076923076923076
2015-10-13,7.96,7.96,7.2,7.68,10391,41562,-0.24,-3.03,"Oct 13, 15",-0.40923076923076923
2015-10-14,7.76,7.76,7.36,7.44,4991,19963,-0.24,-3.125,"Oct 14, 15",-0.42769230769230765
2015-10-15,7.64,7.92,7.4,7.4,10576,42303,-0.04,-0.538,"Oct 15, 15",-0.43076923076923074
2015-10-16,7.56,8.2,7.4,7.68,3880,15520,0.28,3.784,"Oct 16, 15",-0.40923076923076923
2015-10-19,7.68,7.92,7.38,7.6,12212,48846,-0.08,-1.042,"Oct 19, 15",-0.4153846153846154
2015-10-20,7.52,7.6,6.5596,7.3,55037,220147,-0.3,-3.947,"Oct 20, 15",-0.43846153846153846
2015-10-21,7.2,7.48,6.88,7.16,15232,60929,-0.14,-1.918,"Oct 21, 15",-0.4492307692307692
2015-10-22,7.32,7.56,7.2,7.24,5074,20296,0.08,1.117,"Oct 22, 15",-0.44307692307692303
2015-10-23,7.28,7.28,7.04,7.12,3084,12334,-0.12,-1.657,"Oct 23, 15",-0.4523076923076923
2015-10-26,7.04,7.4,6.88,6.88,6803,27213,-0.24,-3.371,"Oct 26, 15",-0.4707692307692308
2015-10-27,6.92,7.32,6.52,6.64,31590,126361,-0.24,-3.488,"Oct 27, 15",-0.48923076923076925
2015-10-28,6.8,7.08,6.8,7.08,1252,5006,0.44,6.627,"Oct 28, 15",-0.4553846153846154
2015-10-29,6.88,7.24,6.68,7,8493,33971,-0.08,-1.13,"Oct 29, 15",-0.46153846153846156
2015-10-30,7.04,7.12,6.72,6.84,6153,24612,-0.16,-2.286,"Oct 30, 15",-0.47384615384615386
2015-11-02,6.6,7.12,6.5604,6.8,3844,15377,-0.04,-0.585,"Nov 2, 15",-0.47692307692307695
2015-11-03,6.6,7,6.4404,6.7204,5876,23503,-0.0796,-1.171,"Nov 3, 15",-0.48304615384615385
2015-11-04,6.5728,6.8,6.56,6.8,3766,15062,0.0796,1.184,"Nov 4, 15",-0.47692307692307695
2015-11-05,6.64,6.96,6.6,6.84,8667,34668,0.04,0.588,"Nov 5, 15",-0.47384615384615386
2015-11-06,6.72,6.96,6.6,6.8,11317,45266,-0.04,-0.585,"Nov 6, 15",-0.47692307692307695
2015-11-09,6.8,6.88,6.6,6.8,15245,60981,0,0,"Nov 9, 15",-0.47692307692307695
2015-11-10,6.8,6.8,6.12,6.12,26508,106030,-0.68,-10,"Nov 10, 15",-0.5292307692307692
2015-11-11,6.4,6.4,5.88,5.92,10461,41845,-0.2,-3.268,"Nov 11, 15",-0.5446153846153846
2015-11-12,5.92,6.12,5.56,5.88,13591,54362,-0.04,-0.676,"Nov 12, 15",-0.5476923076923077
2015-11-13,5.8,5.8,5.36,5.3604,9120,36478,-0.5196,-8.837,"Nov 13, 15",-0.5876615384615385
2015-11-16,5.28,5.64,5.28,5.6,19337,77348,0.2396,4.47,"Nov 16, 15",-0.5692307692307692
2015-11-17,6,7.2,5.6,6.52,166891,667564,0.92,16.429,"Nov 17, 15",-0.4984615384615385
2015-11-18,6.28,7.04,6.15,6.8,58992,235967,0.28,4.294,"Nov 18, 15",-0.47692307692307695
2015-11-19,6.88,7.2,6.6808,6.96,20883,83530,0.16,2.353,"Nov 19, 15",-0.4646153846153846
2015-11-20,6.6004,6.72,5.72,5.92,8589,34356,-1.04,-14.943,"Nov 20, 15",-0.5446153846153846
2015-11-23,5.88,6.56,5.6,6.4,11382,45528,0.48,8.108,"Nov 23, 15",-0.5076923076923077
2015-11-24,6.48,7.12,6.48,7.08,27880,111519,0.68,10.625,"Nov 24, 15",-0.4553846153846154
2015-11-25,7,7.64,6.9104,7.4796,16955,67818,0.3996,5.644,"Nov 25, 15",-0.4246461538461539
2015-11-27,7.64,7.64,7,7,18941,75762,-0.4796,-6.412,"Nov 27, 15",-0.46153846153846156
2015-11-30,7,7.16,6.72,6.96,6939,27755,-0.04,-0.571,"Nov 30, 15",-0.4646153846153846
2015-12-01,7,7.32,6.92,7.32,4369,17475,0.36,5.172,"Dec 1, 15",-0.4369230769230769
2015-12-02,7.2432,7.76,7.2432,7.44,12926,51702,0.12,1.639,"Dec 2, 15",-0.42769230769230765
2015-12-03,7.28,7.68,7.04,7.36,1515,6061,-0.08,-1.075,"Dec 3, 15",-0.4338461538461538
2015-12-04,7.56,7.76,7.16,7.52,5196,20782,0.16,2.174,"Dec 4, 15",-0.4215384615384616
2015-12-07,7.68,7.88,7.024,7.12,21194,84777,-0.4,-5.319,"Dec 7, 15",-0.4523076923076923
2015-12-08,7.8,7.8,6.528,6.6,7802,31209,-0.52,-7.303,"Dec 8, 15",-0.49230769230769234
2015-12-09,6.72,6.76,6.12,6.44,3005,12021,-0.16,-2.424,"Dec 9, 15",-0.5046153846153846
2015-12-10,6.76,7.08,6.2804,7.08,4359,17437,0.64,9.938,"Dec 10, 15",-0.4553846153846154
2015-12-11,7.3596,7.3596,6.44,6.52,7982,31928,-0.56,-7.91,"Dec 11, 15",-0.4984615384615385
2015-12-14,6.64,6.82,6.16,6.44,25931,103725,-0.08,-1.227,"Dec 14, 15",-0.5046153846153846
2015-12-15,6.48,6.52,5.76,6,7794,31177,-0.44,-6.832,"Dec 15, 15",-0.5384615384615384
2015-12-16,6.3596,6.3596,5.8,5.84,5180,20718,-0.16,-2.667,"Dec 16, 15",-0.5507692307692308
2015-12-17,5.96,6.72,5.88,6.6,13643,54572,0.76,13.014,"Dec 17, 15",-0.49230769230769234
2015-12-18,6.6,7.76,6.16,6.56,18040,72160,-0.04,-0.606,"Dec 18, 15",-0.4953846153846154
2015-12-21,6.6,6.64,6.1,6.48,26933,107733,-0.08,-1.22,"Dec 21, 15",-0.5015384615384615
2015-12-22,6.32,6.64,6,6.4,3764,15055,-0.08,-1.235,"Dec 22, 15",-0.5076923076923077
2015-12-23,6.7196,6.72,6.48,6.48,7756,31022,0.08,1.25,"Dec 23, 15",-0.5015384615384615
2015-12-24,6.4848,6.64,6.44,6.5896,1332,5328,0.1096,1.691,"Dec 24, 15",-0.4931076923076923
2015-12-28,6.6,6.6,5.56,5.72,19456,77822,-0.8696,-13.197,"Dec 28, 15",-0.56
2015-12-29,5.72,6.36,5.72,6.16,4405,17618,0.44,7.692,"Dec 29, 15",-0.5261538461538462
2015-12-30,6.2,6.6,6.2,6.48,28466,113863,0.32,5.195,"Dec 30, 15",-0.5015384615384615
2015-12-31,6.32,6.56,6.32,6.4,4669,18674,-0.08,-1.235,"Dec 31, 15",-0.5076923076923077
2016-01-04,6.5596,6.56,6.36,6.36,7711,30843,-0.04,-0.625,"Jan 4, 16",-0.5107692307692308
2016-01-05,6.4,6.4,6.24,6.24,1520,6080,-0.12,-1.887,"Jan 5, 16",-0.52
2016-01-06,6.12,8.24,6.12,6.7204,38695,154780,0.4804,7.699,"Jan 6, 16",-0.48304615384615385
2016-01-07,6.84,6.84,6.44,6.68,3543,14173,-0.0404,-0.601,"Jan 7, 16",-0.48615384615384616
2016-01-08,6.68,6.68,6.48,6.52,1835,7339,-0.16,-2.395,"Jan 8, 16",-0.4984615384615385
2016-01-11,6.64,6.64,6.124,6.24,1407,5629,-0.28,-4.294,"Jan 11, 16",-0.52
2016-01-12,6.1604,6.36,6.12,6.16,2339,9355,-0.08,-1.282,"Jan 12, 16",-0.5261538461538462
2016-01-13,6.2,6.32,5.16,6.16,27786,111144,0,0,"Jan 13, 16",-0.5261538461538462
2016-01-14,6.72,6.92,5.44,6.2,36322,145289,0.04,0.649,"Jan 14, 16",-0.5230769230769231
2016-01-15,6.04,6.28,5.72,6.08,3203,12810,-0.12,-1.935,"Jan 15, 16",-0.5323076923076923
2016-01-19,6.2,6.76,5.6,6.4,31122,124488,0.32,5.263,"Jan 19, 16",-0.5076923076923077
2016-01-20,6.48,6.52,5.6,5.96,45287,181147,-0.44,-6.875,"Jan 20, 16",-0.5415384615384615
2016-01-21,6,6.4,5.96,6.2,7597,30386,0.24,4.027,"Jan 21, 16",-0.5230769230769231
2016-01-22,6.36,7.12,6.36,6.96,7325,29301,0.76,12.258,"Jan 22, 16",-0.4646153846153846
2016-01-25,6.84,6.96,6.48,6.48,1757,7028,-0.48,-6.897,"Jan 25, 16",-0.5015384615384615
2016-01-26,7.24,7.24,6.68,7,4204,16816,0.52,8.025,"Jan 26, 16",-0.46153846153846156
2016-01-27,6.96,7.64,6.96,7.24,16955,67818,0.24,3.429,"Jan 27, 16",-0.44307692307692303
2016-01-28,7.6396,7.6396,6.85,7.2,4815,19258,-0.04,-0.552,"Jan 28, 16",-0.4461538461538461
2016-01-29,7.4,7.4,7.18,7.2,1809,7236,0,0,"Jan 29, 16",-0.4461538461538461
2016-02-01,6.96,7.68,6.96,7.6648,8869,35477,0.4648,6.456,"Feb 1, 16",-0.41040000000000004
2016-02-02,7.2,7.52,7.2,7.48,4733,18930,-0.1848,-2.411,"Feb 2, 16",-0.42461538461538456
2016-02-03,7.48,8.2,7.3604,8.2,11480,45920,0.72,9.626,"Feb 3, 16",-0.3692307692307693
2016-02-04,8.48,9.28,8.36,8.8,24383,97530,0.6,7.317,"Feb 4, 16",-0.32307692307692304
2016-02-05,8.68,11.48,8.44,9.64,17513,70053,0.84,9.545,"Feb 5, 16",-0.2584615384615384
2016-02-08,9.72,9.72,8.48,9.2396,6272,25086,-0.4004,-4.154,"Feb 8, 16",-0.2892615384615385
2016-02-09,9.5996,9.5996,8.88,9,5020,20081,-0.2396,-2.593,"Feb 9, 16",-0.3076923076923077
2016-02-10,8.36,8.9996,8.24,8.76,1389,5554,-0.24,-2.667,"Feb 10, 16",-0.3261538461538462
2016-02-11,8.76,8.76,8.36,8.64,8994,35976,-0.12,-1.37,"Feb 11, 16",-0.33538461538461534
2016-02-12,8.8,8.84,8.4,8.76,4842,19366,0.12,1.389,"Feb 12, 16",-0.3261538461538462
2016-02-16,8.8,9.72,8.72,8.8,3850,15398,0.04,0.457,"Feb 16, 16",-0.32307692307692304
2016-02-17,9.08,9.56,9.08,9.56,2905,11618,0.76,8.636,"Feb 17, 16",-0.2646153846153846
2016-02-18,9.68,9.72,9.08,9.56,3179,12714,0,0,"Feb 18, 16",-0.2646153846153846
2016-02-19,9.08,9.72,9.08,9.56,1445,5778,0,0,"Feb 19, 16",-0.2646153846153846
2016-02-22,8.88,9.72,8.88,9.6396,1627,6507,0.0796,0.833,"Feb 22, 16",-0.2584923076923077
2016-02-23,9.48,9.48,9.04,9.24,1795,7181,-0.3996,-4.145,"Feb 23, 16",-0.28923076923076924
2016-02-24,9.2,9.56,8.3604,9.24,16003,64013,0,0,"Feb 24, 16",-0.28923076923076924
2016-02-25,9.48,9.5196,9.16,9.32,2116,8463,0.08,0.866,"Feb 25, 16",-0.28307692307692306
2016-02-26,8.608,9.32,8.608,9.16,4350,17398,-0.16,-1.717,"Feb 26, 16",-0.29538461538461536
2016-02-29,9.12,9.32,8.8,8.8,9892,39566,-0.36,-3.93,"Feb 29, 16",-0.32307692307692304
2016-03-01,9,9.32,9,9.24,8972,35888,0.44,5,"Mar 1, 16",-0.28923076923076924
2016-03-02,9.24,9.24,8.92,9.04,2644,10577,-0.2,-2.165,"Mar 2, 16",-0.3046153846153847
2016-03-03,9.1196,9.12,7.68,8.64,65454,261816,-0.4,-4.425,"Mar 3, 16",-0.33538461538461534
2016-03-04,8.44,8.44,6.856,7.88,55405,221618,-0.76,-8.796,"Mar 4, 16",-0.39384615384615385
2016-03-07,8.4,8.7,6.92,7.8,37852,151408,-0.08,-1.015,"Mar 7, 16",-0.4
2016-03-08,7.88,8.4,7.28,7.92,18770,75078,0.12,1.538,"Mar 8, 16",-0.39076923076923076
2016-03-09,7.84,8.46,7.68,7.84,7978,31913,-0.08,-1.01,"Mar 9, 16",-0.39692307692307693
2016-03-10,8.28,8.36,7.8404,8.16,3253,13010,0.32,4.082,"Mar 10, 16",-0.3723076923076923
2016-03-11,8.04,8.22,7.96,8,13167,52669,-0.16,-1.961,"Mar 11, 16",-0.38461538461538464
2016-03-14,7.896,8.12,7.7204,8.12,8196,32782,0.12,1.5,"Mar 14, 16",-0.3753846153846154
2016-03-15,7.84,8.16,7.44,7.44,7402,29608,-0.68,-8.374,"Mar 15, 16",-0.42769230769230765
2016-03-16,7.72,8.08,7.68,8.08,8060,32241,0.64,8.602,"Mar 16, 16",-0.37846153846153846
2016-03-17,8.04,8.64,8.0004,8.08,2607,10427,0,0,"Mar 17, 16",-0.37846153846153846
2016-03-18,8.36,8.4,7.68,7.96,3500,14001,-0.12,-1.485,"Mar 18, 16",-0.38769230769230767
2016-03-21,8.12,8.12,7.96,8.0396,4182,16727,0.0796,1,"Mar 21, 16",-0.38156923076923077
2016-03-22,7.62,8.64,7.62,8.2,9128,36512,0.1604,1.995,"Mar 22, 16",-0.3692307692307693
2016-03-23,8,9.2,8,8.76,24669,98675,0.56,6.829,"Mar 23, 16",-0.3261538461538462
2016-03-24,8.64,8.7196,8.12,8.36,9374,37497,-0.4,-4.566,"Mar 24, 16",-0.35692307692307695
2016-03-28,8,8.28,8,8.24,3554,14217,-0.12,-1.435,"Mar 28, 16",-0.36615384615384616
2016-03-29,8.12,8.4,8.12,8.2,4106,16425,-0.04,-0.485,"Mar 29, 16",-0.3692307692307693
2016-03-30,8.04,8.4,8.04,8.2,3864,15456,0,0,"Mar 30, 16",-0.3692307692307693
2016-03-31,8.32,8.4,7.92,7.96,5371,21484,-0.24,-2.927,"Mar 31, 16",-0.38769230769230767
2016-04-01,7.92,8.56,7.84,7.88,6633,26531,-0.08,-1.005,"Apr 1, 16",-0.39384615384615385
2016-04-04,7.76,8.12,7.64,7.84,8455,33819,-0.04,-0.508,"Apr 4, 16",-0.39692307692307693
2016-04-05,7.6004,7.92,7.6,7.64,2559,10234,-0.2,-2.551,"Apr 5, 16",-0.4123076923076923
2016-04-06,7.7596,7.8,7.2,7.6,2614,10454,-0.04,-0.524,"Apr 6, 16",-0.4153846153846154
2016-04-07,7.84,8.1996,7.6932,7.72,301,1204,0.12,1.579,"Apr 7, 16",-0.4061538461538462
2016-04-08,7.64,8.04,7.52,7.6,3730,14918,-0.12,-1.554,"Apr 8, 16",-0.4153846153846154
2016-04-11,7.72,7.76,7.24,7.64,6061,24243,0.04,0.526,"Apr 11, 16",-0.4123076923076923
2016-04-12,7.72,7.88,7.6,7.88,2157,8628,0.24,3.141,"Apr 12, 16",-0.39384615384615385
2016-04-13,7.72,7.84,7.68,7.68,662,2646,-0.2,-2.538,"Apr 13, 16",-0.40923076923076923
2016-04-14,7.6804,7.84,7.6,7.6,2748,10993,-0.08,-1.042,"Apr 14, 16",-0.4153846153846154
2016-04-15,7.6,7.68,7.4,7.4,3191,12764,-0.2,-2.632,"Apr 15, 16",-0.43076923076923074
2016-04-18,7.56,8.1596,7.5396,7.6,10216,40864,0.2,2.703,"Apr 18, 16",-0.4153846153846154
2016-04-19,7.84,10.48,6.6,7.48,319685,1278740,-0.12,-1.579,"Apr 19, 16",-0.42461538461538456
2016-04-20,7.28,7.28,6.5236,7.0412,30231,120923,-0.4388,-5.866,"Apr 20, 16",-0.45836923076923075
2016-04-21,7.2796,7.92,7.12,7.76,45047,180186,0.7188,10.208,"Apr 21, 16",-0.4030769230769231
2016-04-22,7.08,7.8,7.08,7.48,12471,49884,-0.28,-3.608,"Apr 22, 16",-0.42461538461538456
2016-04-25,7.52,7.52,6.8,7.04,10488,41950,-0.44,-5.882,"Apr 25, 16",-0.4584615384615385
2016-04-26,7.04,7.36,6.8004,7.32,6331,25322,0.28,3.977,"Apr 26, 16",-0.4369230769230769
2016-04-27,7.204,7.44,6.8404,7.24,11261,45045,-0.08,-1.093,"Apr 27, 16",-0.44307692307692303
2016-04-28,7.28,7.546,7.2,7.28,3790,15158,0.04,0.552,"Apr 28, 16",-0.44
2016-04-29,7.2,7.32,6.84,7.16,16856,67424,-0.12,-1.648,"Apr 29, 16",-0.4492307692307692
2016-05-02,7,7.32,6.92,6.92,38428,153713,-0.24,-3.352,"May 2, 16",-0.4676923076923077
2016-05-03,6.8,7.12,6.8,7.12,6879,27514,0.2,2.89,"May 3, 16",-0.4523076923076923
2016-05-04,6.82,7.12,6.82,6.92,8432,33729,-0.2,-2.809,"May 4, 16",-0.4676923076923077
2016-05-05,6.88,7.08,6.56,6.68,19754,79016,-0.24,-3.468,"May 5, 16",-0.48615384615384616
2016-05-06,6.68,6.88,5.62,6.56,6436,25743,-0.12,-1.796,"May 6, 16",-0.4953846153846154
2016-05-09,6.7996,6.8,6.48,6.56,49547,198188,0,0,"May 9, 16",-0.4953846153846154
2016-05-10,6.76,6.8,6.56,6.76,13580,54319,0.2,3.049,"May 10, 16",-0.48000000000000004
2016-05-11,6.6,6.8,6.44,6.8,22819,91274,0.04,0.592,"May 11, 16",-0.47692307692307695
2016-05-12,6.8,7.6,6.72,7.4,43677,174707,0.6,8.824,"May 12, 16",-0.43076923076923074
2016-05-13,8,8,7.36,7.76,27502,110009,0.36,4.865,"May 13, 16",-0.4030769230769231
2016-05-16,7.6,8.72,7.6,8.56,86758,347031,0.8,10.309,"May 16, 16",-0.3415384615384615
2016-05-17,8.84,9.36,8.68,9,35372,141486,0.44,5.14,"May 17, 16",-0.3076923076923077
2016-05-18,8.9996,9.24,8.3168,8.52,26581,106322,-0.48,-5.333,"May 18, 16",-0.34461538461538466
2016-05-19,8.56,8.8708,8.0404,8.8,13095,52380,0.28,3.286,"May 19, 16",-0.32307692307692304
2016-05-20,8.68,9.12,8.48,9,6882,27526,0.2,2.273,"May 20, 16",-0.3076923076923077
2016-05-23,8.92,9.48,8.6,8.84,13024,52095,-0.16,-1.778,"May 23, 16",-0.32
2016-05-24,9.52,9.6,9.08,9.12,6066,24263,0.28,3.167,"May 24, 16",-0.2984615384615385
2016-05-25,9.24,9.6,9.24,9.44,10114,40457,0.32,3.509,"May 25, 16",-0.2738461538461539
2016-05-26,9.36,11,9.36,10.44,123055,492219,1,10.593,"May 26, 16",-0.19692307692307695
2016-05-27,10.88,11.28,10.34,10.72,17447,69787,0.28,2.682,"May 27, 16",-0.17538461538461533
2016-05-31,10.44,10.88,10.44,10.72,10967,43866,0,0,"May 31, 16",-0.17538461538461533
2016-06-01,11,11.72,10.8,11.4,22418,89670,0.68,6.343,"Jun 1, 16",-0.12307692307692306
2016-06-02,11.48,11.64,11.16,11.28,20457,81826,-0.12,-1.053,"Jun 2, 16",-0.13230769230769235
2016-06-03,11.44,11.44,10.88,11.08,13064,52255,-0.2,-1.773,"Jun 3, 16",-0.14769230769230768
2016-06-06,11.16,11.56,11.04,11.16,15075,60300,0.08,0.722,"Jun 6, 16",-0.14153846153846153
2016-06-07,11.44,11.5056,10.64,10.96,16413,65653,-0.2,-1.792,"Jun 7, 16",-0.15692307692307686
2016-06-08,10.92,11.52,10.92,11.32,11680,46720,0.36,3.285,"Jun 8, 16",-0.1292307692307692
2016-06-09,11.4,11.556,10.72,10.96,13502,54008,-0.36,-3.18,"Jun 9, 16",-0.15692307692307686
2016-06-10,10.6804,11.408,10.48,10.8,50212,200848,-0.16,-1.46,"Jun 10, 16",-0.16923076923076918
2016-06-13,10.8,11.12,9.92,10.36,12503,50012,-0.44,-4.074,"Jun 13, 16",-0.20307692307692313
2016-06-14,10.28,10.68,9.8,10.2,26984,107935,-0.16,-1.544,"Jun 14, 16",-0.21538461538461545
2016-06-15,10.2,10.4,9.8,10.4,13857,55429,0.2,1.961,"Jun 15, 16",-0.19999999999999998
2016-06-16,10.44,10.44,8.92,9.48,35844,143374,-0.92,-8.846,"Jun 16, 16",-0.27076923076923076
2016-06-17,9.8,10.36,9.16,10.32,7841,31364,0.84,8.861,"Jun 17, 16",-0.20615384615384613
2016-06-20,10.1676,10.36,9.64,9.68,13652,54607,-0.64,-6.202,"Jun 20, 16",-0.25538461538461543
2016-06-21,9.72,10.28,9.56,9.96,5820,23280,0.28,2.893,"Jun 21, 16",-0.2338461538461538
2016-06-22,10,10.48,10,10.48,6042,24167,0.52,5.221,"Jun 22, 16",-0.1938461538461538
2016-06-23,10.52,10.76,9.64,10.76,18447,73788,0.28,2.672,"Jun 23, 16",-0.17230769230769233
2016-06-24,10.568,10.6204,10,10.32,12579,50316,-0.44,-4.089,"Jun 24, 16",-0.20615384615384613
2016-06-27,10.16,10.28,9.44,10.08,6611,26444,-0.24,-2.326,"Jun 27, 16",-0.2246153846153846
2016-06-28,10.2,10.7996,10.2,10.68,13361,53443,0.6,5.952,"Jun 28, 16",-0.17846153846153848
2016-06-29,10.6,11.08,10.52,11,5501,22005,0.32,2.996,"Jun 29, 16",-0.15384615384615385
2016-06-30,11,11.08,10.88,10.96,3292,13166,-0.04,-0.364,"Jun 30, 16",-0.15692307692307686
2016-07-01,11.2,11.44,10.8,11.16,13820,55278,0.2,1.825,"Jul 1, 16",-0.14153846153846153
2016-07-05,11.08,11.2,10.84,11.12,2438,9751,-0.04,-0.358,"Jul 5, 16",-0.14461538461538467
2016-07-06,10.92,11,10.68,10.96,6004,24016,-0.16,-1.439,"Jul 6, 16",-0.15692307692307686
2016-07-07,10.88,10.92,10.36,10.8,7795,31181,-0.16,-1.46,"Jul 7, 16",-0.16923076923076918
2016-07-08,10.56,10.8,10.52,10.76,2800,11200,-0.04,-0.37,"Jul 8, 16",-0.17230769230769233
2016-07-11,10.36,10.84,10.32,10.76,8312,33249,0,0,"Jul 11, 16",-0.17230769230769233
