date,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-12-06,5.4,81607,81607,0.05,0.935,5.4637,"Dec 6, 17",15.630736064059134
2017-12-07,5.3,70497,70497,-0.1,-1.852,5.4185,"Dec 7, 17",15.322759470280259
2017-12-08,5.35,32801,32801,0.05,0.943,5.3031,"Dec 8, 17",15.476747767169694
2017-12-11,5.15,136152,136152,-0.2,-3.738,5.3007,"Dec 11, 17",14.860794579611952
2017-12-12,5.15,238104,238104,0,0,5.1683,"Dec 12, 17",14.860794579611952
2017-12-13,5.3,276287,276287,0.15,2.913,5.2453,"Dec 13, 17",15.322759470280259
2017-12-14,5.3,225793,225793,0,0,5.3357,"Dec 14, 17",15.322759470280259
2017-12-15,4.95,219724,219724,-0.35,-6.604,5.0214,"Dec 15, 17",14.244841392054205
2017-12-18,4.9,92004,92004,-0.05,-1.01,4.9805,"Dec 18, 17",14.09085309516477
2017-12-19,4.95,60671,60671,0.05,1.02,4.9254,"Dec 19, 17",14.244841392054205
2017-12-20,5,103814,103814,0.05,1.01,4.9647,"Dec 20, 17",14.398829688943641
2017-12-21,5.1,62990,62990,0.1,2,5.0154,"Dec 21, 17",14.706806282722512
2017-12-22,5.225,160569,160569,0.125,2.451,5.2404,"Dec 22, 17",15.091777024946104
2017-12-26,5.15,181171,181171,-0.075,-1.435,5.2203,"Dec 26, 17",14.860794579611952
2017-12-27,5.15,225684,225684,0,0,5.1118,"Dec 27, 17",14.860794579611952
2017-12-28,5.25,152603,152603,0.1,1.942,5.1449,"Dec 28, 17",15.168771173390823
2017-12-29,5.15,422478,422478,-0.1,-1.905,5.1815,"Dec 29, 17",14.860794579611952
2018-01-02,6.05,272430,272430,0.9,17.476,5.8708,"Jan 2, 18",17.632583923621805
2018-01-03,6.5,280765,280765,0.45,7.438,6.2534,"Jan 3, 18",19.018478595626732
2018-01-04,6.85,322526,322526,0.35,5.385,6.8327,"Jan 4, 18",20.096396673852787
2018-01-05,7.05,227811,227811,0.2,2.92,6.8932,"Jan 5, 18",20.712349861410534
2018-01-08,7,417789,417789,-0.05,-0.709,6.9957,"Jan 8, 18",20.558361564521096
2018-01-09,6.8,193219,193219,-0.2,-2.857,6.9004,"Jan 9, 18",19.94240837696335
2018-01-10,6.95,134234,134234,0.15,2.206,6.8648,"Jan 10, 18",20.404373267631662
2018-01-11,7.1,124294,124294,0.15,2.158,6.9769,"Jan 11, 18",20.866338158299968
2018-01-12,7.15,109390,109390,0.05,0.704,7.0822,"Jan 12, 18",21.02032645518941
2018-01-16,6.9,102863,102863,-0.25,-3.497,6.9165,"Jan 16, 18",20.250384970742225
2018-01-17,6.85,32347,32347,-0.05,-0.725,6.8282,"Jan 17, 18",20.096396673852787
2018-01-18,6.75,28207,28207,-0.1,-1.46,6.7119,"Jan 18, 18",19.788420080073916
2018-01-19,7,42851,42851,0.25,3.704,6.882,"Jan 19, 18",20.558361564521096
2018-01-22,6.75,112332,112332,-0.25,-3.571,6.7589,"Jan 22, 18",19.788420080073916
2018-01-23,6.75,162323,162323,0,0,6.7659,"Jan 23, 18",19.788420080073916
2018-01-24,6.75,94090,94090,0,0,6.6846,"Jan 24, 18",19.788420080073916
2018-01-25,6.65,117306,117306,-0.1,-1.481,6.6104,"Jan 25, 18",19.480443486295044
2018-01-26,6.5,102290,102290,-0.15,-2.256,6.5069,"Jan 26, 18",19.018478595626732
2018-01-29,6.15,130317,130317,-0.35,-5.385,6.3228,"Jan 29, 18",17.94056051740068
2018-01-30,6.275,48849,48849,0.125,2.033,6.3087,"Jan 30, 18",18.32553125962427
2018-01-31,6.25,60031,60031,-0.025,-0.398,6.254,"Jan 31, 18",18.24853711117955
2018-02-01,6.1,60875,60875,-0.15,-2.4,6.1539,"Feb 1, 18",17.78657222051124
2018-02-02,6.1,56216,56216,0,0,6.0805,"Feb 2, 18",17.78657222051124
2018-02-05,5.9,104457,104457,-0.2,-3.279,5.9359,"Feb 5, 18",17.170619032953496
2018-02-06,6.05,45375,45375,0.15,2.542,5.8391,"Feb 6, 18",17.632583923621805
2018-02-07,6.175,112229,112229,0.125,2.066,6.2561,"Feb 7, 18",18.017554665845395
2018-02-08,6.35,107162,107162,0.175,2.834,6.1973,"Feb 8, 18",18.556513704958423
2018-02-09,6.4,140593,140593,0.05,0.787,6.1725,"Feb 9, 18",18.71050200184786
2018-02-12,5.8,179511,179511,-0.6,-9.375,6.0042,"Feb 12, 18",16.86264243917462
2018-02-13,5.675,81063,81063,-0.125,-2.155,5.7043,"Feb 13, 18",16.47767169695103
2018-02-14,5.75,39068,39068,0.075,1.322,5.7916,"Feb 14, 18",16.708654142285187
2018-02-15,5.775,77141,77141,0.025,0.435,5.8055,"Feb 15, 18",16.785648290729906
2018-02-16,5.7,41602,41602,-0.075,-1.299,5.7636,"Feb 16, 18",16.55466584539575
2018-02-20,5.65,62780,62780,-0.05,-0.877,5.6711,"Feb 20, 18",16.400677548506316
2018-02-21,5.6,57788,57788,-0.05,-0.885,5.5785,"Feb 21, 18",16.24668925161688
2018-02-22,5.7,11028,11028,0.1,1.786,5.6357,"Feb 22, 18",16.55466584539575
2018-02-23,5.6325,50126,50126,-0.0675,-1.184,5.6246,"Feb 23, 18",16.346781644595012
2018-02-26,5.75,231866,231866,0.1175,2.086,5.8423,"Feb 26, 18",16.708654142285187
2018-02-27,5.9,133056,133056,0.15,2.609,5.885,"Feb 27, 18",17.170619032953496
2018-02-28,5.95,214325,214325,0.05,0.847,6.1528,"Feb 28, 18",17.324607329842934
2018-03-01,6.1,100377,100377,0.15,2.521,6.0011,"Mar 1, 18",17.78657222051124
2018-03-02,6.2,60187,60187,0.1,1.639,6.127,"Mar 2, 18",18.094548814290114
2018-03-05,6.2,79910,79910,0,0,6.1883,"Mar 5, 18",18.094548814290114
2018-03-06,6.2,42300,42300,0,0,6.1915,"Mar 6, 18",18.094548814290114
2018-03-07,6.2,88701,88701,0,0,6.1993,"Mar 7, 18",18.094548814290114
2018-03-08,6.2,51523,51523,0,0,6.1369,"Mar 8, 18",18.094548814290114
2018-03-09,6.6,189265,189265,0.4,6.452,6.3645,"Mar 9, 18",19.326455189405603
2018-03-12,6.5,102980,102980,-0.1,-1.515,6.4903,"Mar 12, 18",19.018478595626732
2018-03-13,6.55,129122,129122,0.05,0.769,6.5973,"Mar 13, 18",19.17246689251617
2018-03-14,6.5,92247,92247,-0.05,-0.763,6.5578,"Mar 14, 18",19.018478595626732
2018-03-15,6.45,50590,50590,-0.05,-0.769,6.4303,"Mar 15, 18",18.864490298737298
2018-03-16,6.45,22763,22763,0,0,6.4124,"Mar 16, 18",18.864490298737298
2018-03-19,6.3,26697,26697,-0.15,-2.326,6.3296,"Mar 19, 18",18.402525408068986
2018-03-20,6.3,47419,47419,0,0,6.3276,"Mar 20, 18",18.402525408068986
2018-03-21,6.3,33636,33636,0,0,6.3066,"Mar 21, 18",18.402525408068986
2018-03-22,6.35,63826,63826,0.05,0.794,6.3252,"Mar 22, 18",18.556513704958423
2018-03-23,6.35,55588,55588,0,0,6.3893,"Mar 23, 18",18.556513704958423
2018-03-26,6.4,74407,74407,0.05,0.787,6.274,"Mar 26, 18",18.71050200184786
2018-03-27,6.25,53041,53041,-0.15,-2.344,6.3006,"Mar 27, 18",18.24853711117955
2018-03-28,6.2,39330,39330,-0.05,-0.8,6.1691,"Mar 28, 18",18.094548814290114
2018-03-29,6.325,8936,8936,0.125,2.016,6.2519,"Mar 29, 18",18.479519556513708
2018-04-02,6.15,27987,27987,-0.175,-2.767,6.1937,"Apr 2, 18",17.94056051740068
2018-04-03,6.2,36029,36029,0.05,0.813,6.2329,"Apr 3, 18",18.094548814290114
2018-04-04,6.4,65675,65675,0.2,3.226,6.2833,"Apr 4, 18",18.71050200184786
2018-04-05,6.5,41831,41831,0.1,1.562,6.3801,"Apr 5, 18",19.018478595626732
2018-04-06,6.3,48289,48289,-0.2,-3.077,6.2696,"Apr 6, 18",18.402525408068986
2018-04-09,6.25,67388,67388,-0.05,-0.794,6.2852,"Apr 9, 18",18.24853711117955
2018-04-10,6.4,57431,57431,0.15,2.4,6.3164,"Apr 10, 18",18.71050200184786
2018-04-11,5.25,3356307,3356307,-1.15,-17.969,5.2212,"Apr 11, 18",15.168771173390823
2018-04-12,5.25,441571,441571,0,0,5.2293,"Apr 12, 18",15.168771173390823
2018-04-13,5.25,448122,448122,0,0,5.1733,"Apr 13, 18",15.168771173390823
2018-04-16,5.225,273863,273863,-0.025,-0.476,5.2192,"Apr 16, 18",15.091777024946104
2018-04-17,5.25,199398,199398,0.025,0.478,5.1947,"Apr 17, 18",15.168771173390823
2018-04-18,5.2,287389,287389,-0.05,-0.952,5.1888,"Apr 18, 18",15.014782876501387
2018-04-19,5.25,2043549,2043549,0.05,0.962,5.4319,"Apr 19, 18",15.168771173390823
2018-04-20,5.35,636593,636593,0.1,1.905,5.2583,"Apr 20, 18",15.476747767169694
2018-04-23,5.15,623944,623944,-0.2,-3.738,5.2846,"Apr 23, 18",14.860794579611952
2018-04-24,5.1,206487,206487,-0.05,-0.971,5.1545,"Apr 24, 18",14.706806282722512
2018-04-25,5.25,214472,214472,0.15,2.941,5.129,"Apr 25, 18",15.168771173390823
2018-04-26,5.2,98681,98681,-0.05,-0.952,5.1357,"Apr 26, 18",15.014782876501387
2018-04-27,5.15,110394,110394,-0.05,-0.962,5.0694,"Apr 27, 18",14.860794579611952
2018-04-30,5.15,96882,96882,0,0,5.0866,"Apr 30, 18",14.860794579611952
2018-05-01,5.15,92312,92312,0,0,5.0883,"May 1, 18",14.860794579611952
2018-05-02,5.25,128523,128523,0.1,1.942,5.1326,"May 2, 18",15.168771173390823
2018-05-03,5.2,67829,67829,-0.05,-0.952,5.1449,"May 3, 18",15.014782876501387
2018-05-04,5.25,84482,84482,0.05,0.962,5.1729,"May 4, 18",15.168771173390823
2018-05-07,5.2,105615,105615,-0.05,-0.952,5.2154,"May 7, 18",15.014782876501387
2018-05-08,5.3,93816,93816,0.1,1.923,5.1847,"May 8, 18",15.322759470280259
2018-05-09,5.15,38295,38295,-0.15,-2.83,5.1755,"May 9, 18",14.860794579611952
2018-05-10,4.95,225896,225896,-0.2,-3.883,4.9404,"May 10, 18",14.244841392054205
2018-05-11,4.9,179621,179621,-0.05,-1.01,4.7966,"May 11, 18",14.09085309516477
2018-05-14,4.95,57533,57533,0.05,1.02,4.9495,"May 14, 18",14.244841392054205
2018-05-15,4.85,155981,155981,-0.1,-2.02,4.8537,"May 15, 18",13.93686479827533
2018-05-16,4.85,219986,219986,0,0,4.8312,"May 16, 18",13.93686479827533
2018-05-17,4.7,211025,211025,-0.15,-3.093,4.6712,"May 17, 18",13.474899907607023
2018-05-18,4.7,49010,49010,0,0,4.7266,"May 18, 18",13.474899907607023
2018-05-21,4.55,115123,115123,-0.15,-3.191,4.6186,"May 21, 18",13.012935016938712
2018-05-22,4.6,227537,227537,0.05,1.099,4.5219,"May 22, 18",13.166923313828148
2018-05-23,4.65,351468,351468,0.05,1.087,4.5767,"May 23, 18",13.320911610717587
2018-05-24,4.575,71805,71805,-0.075,-1.613,4.5651,"May 24, 18",13.089929165383431
2018-05-25,4.45,177879,177879,-0.125,-2.732,4.5505,"May 25, 18",12.704958423159841
2018-05-29,4.45,96884,96884,0,0,4.3967,"May 29, 18",12.704958423159841
2018-05-30,4.45,71981,71981,0,0,4.4473,"May 30, 18",12.704958423159841
2018-05-31,4.6,108116,108116,0.15,3.371,4.6,"May 31, 18",13.166923313828148
2018-06-01,4.7,117343,117343,0.1,2.174,4.6339,"Jun 1, 18",13.474899907607023
2018-06-04,4.75,82373,82373,0.05,1.064,4.7244,"Jun 4, 18",13.628888204496459
2018-06-05,4.65,53201,53201,-0.1,-2.105,4.6765,"Jun 5, 18",13.320911610717587
2018-06-06,4.675,19430,19430,0.025,0.538,4.675,"Jun 6, 18",13.397905759162304
2018-06-07,4.625,53431,53431,-0.05,-1.07,4.643,"Jun 7, 18",13.243917462272869
2018-06-08,4.55,16983,16983,-0.075,-1.622,4.5734,"Jun 8, 18",13.012935016938712
2018-06-11,4.45,31643,31643,-0.1,-2.198,4.4978,"Jun 11, 18",12.704958423159841
2018-06-12,4.45,69674,69674,0,0,4.4056,"Jun 12, 18",12.704958423159841
2018-06-13,4.4,81269,81269,-0.05,-1.124,4.402,"Jun 13, 18",12.550970126270405
2018-06-14,4.2,289907,289907,-0.2,-4.545,4.33,"Jun 14, 18",11.935016938712659
2018-06-15,4.2,206433,206433,0,0,4.1652,"Jun 15, 18",11.935016938712659
2018-06-18,4.15,65032,65032,-0.05,-1.19,4.1455,"Jun 18, 18",11.781028641823223
2018-06-19,4.25,55794,55794,0.1,2.41,4.1749,"Jun 19, 18",12.089005235602095
2018-06-20,4.35,149421,149421,0.1,2.353,4.4084,"Jun 20, 18",12.396981829380966
2018-06-21,4.35,164390,164390,0,0,4.5076,"Jun 21, 18",12.396981829380966
2018-06-22,4.45,133338,133338,0.1,2.299,4.4692,"Jun 22, 18",12.704958423159841
2018-06-25,4.35,52395,52395,-0.1,-2.247,4.3629,"Jun 25, 18",12.396981829380966
2018-06-26,4.35,51657,51657,0,0,4.4469,"Jun 26, 18",12.396981829380966
2018-06-27,4.35,59043,59043,0,0,4.2978,"Jun 27, 18",12.396981829380966
2018-06-28,4.2,26217,26217,-0.15,-3.448,4.2651,"Jun 28, 18",11.935016938712659
2018-06-29,4.4,43080,43080,0.2,4.762,4.3785,"Jun 29, 18",12.550970126270405
2018-07-02,4.5,61423,61423,0.1,2.273,4.4009,"Jul 2, 18",12.858946720049277
2018-07-03,4.5,45252,45252,0,0,4.4641,Jul 3,12.858946720049277
2018-07-05,4.5,44273,44273,0,0,4.504,Jul 5,12.858946720049277
2018-07-06,4.6,76888,76888,0.1,2.222,4.6129,Jul 6,13.166923313828148
2018-07-09,4.65,14905,14905,0.05,1.087,4.5861,Jul 9,13.320911610717587
2018-07-10,4.55,36033,36033,-0.1,-2.151,4.5809,Jul 10,13.012935016938712
2018-07-11,4.55,23838,23838,0,0,4.5187,Jul 11,13.012935016938712
2018-07-12,4.55,29797,29797,0,0,4.5289,Jul 12,13.012935016938712
2018-07-13,4.6,59988,59988,0.05,1.099,4.5941,Jul 13,13.166923313828148
2018-07-16,4.575,38672,38672,-0.025,-0.543,4.5552,Jul 16,13.089929165383431
2018-07-17,4.55,43903,43903,-0.025,-0.546,4.5598,Jul 17,13.012935016938712
2018-07-18,4.55,33547,33547,0,0,4.5183,Jul 18,13.012935016938712
2018-07-19,4.75,61945,61945,0.2,4.396,4.6305,Jul 19,13.628888204496459
2018-07-20,4.7,61291,61291,-0.05,-1.053,4.7951,Jul 20,13.474899907607023
2018-07-23,4.6,66676,66676,-0.1,-2.128,4.6342,Jul 23,13.166923313828148
2018-07-24,4.5,73740,73740,-0.1,-2.174,4.5163,Jul 24,12.858946720049277
2018-07-25,4.6,30653,30653,0.1,2.222,4.5049,Jul 25,13.166923313828148
2018-07-26,4.4,51393,51393,-0.2,-4.348,4.4637,Jul 26,12.550970126270405
2018-07-27,4.3,101854,101854,-0.1,-2.273,4.2738,Jul 27,12.24299353249153
2018-07-30,4.275,47387,47387,-0.025,-0.581,4.2635,Jul 30,12.165999384046813
2018-07-31,4.15,66425,66425,-0.125,-2.924,4.2268,Jul 31,11.781028641823223
2018-08-01,4.15,99915,99915,0,0,4.1443,Aug 1,11.781028641823223
2018-08-02,4.05,223498,223498,-0.1,-2.41,4.0405,Aug 2,11.473052048044348
