date,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2017-03-13,0.51,0.435,0.4751,1949469,1949469,0.0351,7.977,"Mar 13, 17",2.167333333333334
2017-03-14,0.48,0.46,0.475,391387,391387,-0.0001,-0.021,"Mar 14, 17",2.1666666666666665
2017-03-15,0.57,0.4651,0.54,4716620,4716620,0.065,13.684,"Mar 15, 17",2.6
2017-03-16,0.61,0.524,0.5529,6549475,6549475,0.0129,2.389,"Mar 16, 17",2.6859999999999995
2017-03-17,0.58,0.5121,0.525,1431019,1431019,-0.0279,-5.046,"Mar 17, 17",2.5
2017-03-20,0.5488,0.4652,0.5099,1329373,1329373,-0.0151,-2.876,"Mar 20, 17",2.3993333333333333
2017-03-21,0.5183,0.4751,0.4936,662275,662275,-0.0163,-3.197,"Mar 21, 17",2.290666666666667
2017-03-22,0.52,0.4611,0.4974,743215,743215,0.0038,0.77,"Mar 22, 17",2.3160000000000003
2017-03-23,0.56,0.5009,0.55,1517147,1517147,0.0526,10.575,"Mar 23, 17",2.666666666666667
2017-03-24,0.55,0.472,0.4899,889502,889502,-0.0601,-10.927,"Mar 24, 17",2.266
2017-03-27,0.54,0.49,0.519,1106694,1106694,0.0291,5.94,"Mar 27, 17",2.46
2017-03-28,0.5692,0.5026,0.54,1860985,1860985,0.021,4.046,"Mar 28, 17",2.6
2017-03-29,0.5495,0.51,0.52,582585,582585,-0.02,-3.704,"Mar 29, 17",2.466666666666667
2017-03-30,0.5305,0.5,0.51,916883,916883,-0.01,-1.923,"Mar 30, 17",2.4
2017-03-31,0.5395,0.501,0.505,539301,539301,-0.005,-0.98,"Mar 31, 17",2.3666666666666667
2017-04-03,0.55,0.5021,0.5037,921437,921437,-0.0013,-0.257,"Apr 3, 17",2.358
2017-04-04,0.528,0.5001,0.5058,565310,565310,0.0021,0.417,"Apr 4, 17",2.3720000000000003
2017-04-05,0.5299,0.503,0.5199,647739,647739,0.0141,2.788,"Apr 5, 17",2.466
2017-04-06,0.6,0.5206,0.6,4458431,4458431,0.0801,15.407,"Apr 6, 17",3
2017-04-07,0.65,0.5812,0.65,5351288,5351288,0.05,8.333,"Apr 7, 17",3.3333333333333335
2017-04-10,0.76,0.65,0.72,4604933,4604933,0.07,10.769,"Apr 10, 17",3.8
2017-04-11,0.73,0.633,0.693,2377846,2377846,-0.027,-3.75,"Apr 11, 17",3.6199999999999997
2017-04-12,0.71,0.6529,0.675,722253,722253,-0.018,-2.597,"Apr 12, 17",3.5000000000000004
2017-04-13,0.7179,0.63,0.6999,927375,927375,0.0249,3.689,"Apr 13, 17",3.666
2017-04-17,0.75,0.71,0.75,1309470,1309470,0.0501,7.158,"Apr 17, 17",4
2017-04-18,0.7798,0.73,0.736,1107495,1107495,-0.014,-1.867,"Apr 18, 17",3.9066666666666667
2017-04-19,0.7349,0.67,0.6902,1012560,1012560,-0.0458,-6.223,"Apr 19, 17",3.6013333333333337
2017-04-20,0.738,0.6994,0.73,1281203,1281203,0.0398,5.766,"Apr 20, 17",3.8666666666666667
2017-04-21,0.815,0.712,0.8,2632807,2632807,0.07,9.589,"Apr 21, 17",4.333333333333334
2017-04-24,0.8792,0.771,0.84,3353323,3353323,0.04,5,"Apr 24, 17",4.6
2017-04-25,0.87,0.7115,0.755,2258325,2258325,-0.085,-10.119,"Apr 25, 17",4.033333333333333
2017-04-26,0.7328,0.685,0.6989,3385629,3385629,-0.0561,-7.43,"Apr 26, 17",3.659333333333333
2017-04-27,0.84,0.69,0.84,3306605,3306605,0.1411,20.189,"Apr 27, 17",4.6
2017-04-28,0.897,0.77,0.8264,3661850,3661850,-0.0136,-1.619,"Apr 28, 17",4.509333333333333
2017-05-01,0.85,0.733,0.8301,3037037,3037037,0.0037,0.448,"May 1, 17",4.534
2017-05-02,0.8951,0.8,0.84,3336955,3336955,0.0099,1.193,"May 2, 17",4.6
2017-05-03,0.8779,0.8099,0.85,4887600,4887600,0.01,1.19,"May 3, 17",4.666666666666667
2017-05-04,0.62,0.4169,0.458,11395419,11395419,-0.392,-46.118,"May 4, 17",2.0533333333333337
2017-05-05,0.538,0.45,0.455,4893466,4893466,-0.003,-0.655,"May 5, 17",2.0333333333333337
2017-05-08,0.51,0.44,0.51,2379652,2379652,0.055,12.088,"May 8, 17",2.4
2017-05-09,0.5,0.4525,0.5,1500176,1500176,-0.01,-1.961,"May 9, 17",2.3333333333333335
2017-05-10,0.5,0.461,0.495,1316965,1316965,-0.005,-1,"May 10, 17",2.3
2017-05-11,0.482,0.4538,0.46,1430128,1430128,-0.035,-7.071,"May 11, 17",2.0666666666666673
2017-05-12,0.4655,0.445,0.464,992101,992101,0.004,0.87,"May 12, 17",2.0933333333333337
2017-05-15,0.495,0.463,0.47,927825,927825,0.006,1.293,"May 15, 17",2.1333333333333333
2017-05-16,0.481,0.4501,0.4505,1135993,1135993,-0.0195,-4.149,"May 16, 17",2.0033333333333334
2017-05-17,0.455,0.4052,0.4352,1157800,1157800,-0.0153,-3.396,"May 17, 17",1.9013333333333335
2017-05-18,0.46,0.425,0.45,725484,725484,0.0148,3.401,"May 18, 17",2.0000000000000004
2017-05-19,0.497,0.44,0.4901,1462431,1462431,0.0401,8.911,"May 19, 17",2.267333333333333
2017-05-22,0.6499,0.5,0.6165,7420854,7420854,0.1264,25.791,"May 22, 17",3.1100000000000003
2017-05-23,0.75,0.6144,0.6608,8622575,8622575,0.0443,7.186,"May 23, 17",3.4053333333333335
2017-05-24,0.66,0.5713,0.6255,2129655,2129655,-0.0353,-5.342,"May 24, 17",3.1699999999999995
2017-05-25,0.6499,0.6029,0.6313,1341245,1341245,0.0058,0.927,"May 25, 17",3.2086666666666663
2017-05-26,0.6402,0.6101,0.6402,1403559,1403559,0.0089,1.41,"May 26, 17",3.268
2017-05-30,0.6581,0.621,0.6397,993010,993010,-0.0005,-0.078,"May 30, 17",3.264666666666667
2017-05-31,0.69,0.6208,0.634,2510423,2510423,-0.0057,-0.891,"May 31, 17",3.2266666666666666
2017-06-01,0.69,0.401,0.5867,4595161,4595161,-0.0473,-7.461,"Jun 1, 17",2.9113333333333333
2017-06-02,0.56,0.5199,0.5549,1979696,1979696,-0.0318,-5.42,"Jun 2, 17",2.699333333333333
2017-06-05,0.5683,0.475,0.5256,2057770,2057770,-0.0293,-5.28,"Jun 5, 17",2.5039999999999996
2017-06-06,0.5166,0.49,0.4921,806874,806874,-0.0335,-6.374,"Jun 6, 17",2.2806666666666664
2017-06-07,0.53,0.481,0.5233,871887,871887,0.0312,6.34,"Jun 7, 17",2.4886666666666666
2017-06-08,0.5479,0.485,0.5078,1052392,1052392,-0.0155,-2.962,"Jun 8, 17",2.3853333333333335
2017-06-09,0.52,0.5,0.51,835140,835140,0.0022,0.433,"Jun 9, 17",2.4
2017-06-12,0.53,0.5,0.5165,644904,644904,0.0065,1.275,"Jun 12, 17",2.443333333333333
2017-06-13,0.54,0.508,0.52,1128049,1128049,0.0035,0.678,"Jun 13, 17",2.466666666666667
2017-06-14,0.5,0.4702,0.4949,1031117,1031117,-0.0251,-4.827,"Jun 14, 17",2.2993333333333332
2017-06-15,0.4939,0.4701,0.4801,685967,685967,-0.0148,-2.991,"Jun 15, 17",2.200666666666667
2017-06-16,0.4934,0.4528,0.4708,1112150,1112150,-0.0093,-1.937,"Jun 16, 17",2.1386666666666665
2017-06-19,0.4796,0.45,0.47,925125,925125,-0.0008,-0.17,"Jun 19, 17",2.1333333333333333
2017-06-20,0.465,0.4,0.444,1687890,1687890,-0.026,-5.532,"Jun 20, 17",1.9600000000000004
2017-06-21,0.45,0.416,0.4262,676862,676862,-0.0178,-4.009,"Jun 21, 17",1.8413333333333335
2017-06-22,0.465,0.418,0.459,1149685,1149685,0.0328,7.696,"Jun 22, 17",2.0600000000000005
2017-06-23,0.47,0.4321,0.45,537071,537071,-0.009,-1.961,"Jun 23, 17",2.0000000000000004
2017-06-26,0.455,0.435,0.4438,356229,356229,-0.0062,-1.378,"Jun 26, 17",1.9586666666666663
2017-06-27,0.45,0.43,0.45,692996,692996,0.0062,1.397,"Jun 27, 17",2.0000000000000004
2017-06-28,0.455,0.4402,0.45,385231,385231,0,0,"Jun 28, 17",2.0000000000000004
2017-06-29,0.47,0.45,0.47,522968,522968,0.02,4.444,"Jun 29, 17",2.1333333333333333
2017-06-30,0.488,0.4602,0.479,490408,490408,0.009,1.915,"Jun 30, 17",2.1933333333333334
2017-07-03,0.5,0.48,0.49,177510,177510,0.011,2.296,"Jul 3, 17",2.2666666666666666
2017-07-05,0.499,0.48,0.48,429976,429976,-0.01,-2.041,"Jul 5, 17",2.1999999999999997
2017-07-06,0.488,0.45,0.475,392466,392466,-0.005,-1.042,"Jul 6, 17",2.1666666666666665
2017-07-07,0.475,0.441,0.4463,563030,563030,-0.0287,-6.042,"Jul 7, 17",1.9753333333333334
2017-07-10,0.46,0.45,0.46,164403,164403,0.0137,3.07,"Jul 10, 17",2.0666666666666673
2017-07-11,0.4701,0.45,0.45,229398,229398,-0.01,-2.174,"Jul 11, 17",2.0000000000000004
2017-07-12,0.459,0.45,0.459,196766,196766,0.009,2,"Jul 12, 17",2.0600000000000005
2017-07-13,0.4579,0.4501,0.4508,166490,166490,-0.0082,-1.786,"Jul 13, 17",2.005333333333333
2017-07-14,0.459,0.4501,0.459,320493,320493,0.0082,1.819,"Jul 14, 17",2.0600000000000005
2017-07-17,0.475,0.452,0.47,300709,300709,0.011,2.397,"Jul 17, 17",2.1333333333333333
2017-07-18,0.471,0.4602,0.47,258306,258306,0,0,"Jul 18, 17",2.1333333333333333
2017-07-19,0.4835,0.47,0.4765,404045,404045,0.0065,1.383,"Jul 19, 17",2.1766666666666667
2017-07-20,0.48,0.46,0.4699,473905,473905,-0.0066,-1.385,"Jul 20, 17",2.1326666666666667
2017-07-21,0.4789,0.43,0.46,345465,345465,-0.0099,-2.107,"Jul 21, 17",2.0666666666666673
2017-07-24,0.42,0.375,0.3795,1896474,1896474,-0.0805,-17.5,"Jul 24, 17",1.53
2017-07-25,0.385,0.361,0.37,918646,918646,-0.0095,-2.503,"Jul 25, 17",1.4666666666666668
2017-07-26,0.373,0.32,0.34001,1172621,1172621,-0.02999,-8.105,"Jul 26, 17",1.2667333333333333
2017-07-27,0.3607,0.336,0.3509,714912,714912,0.01089,3.203,"Jul 27, 17",1.3393333333333333
2017-07-28,0.355,0.3451,0.3545,472608,472608,0.0036,1.026,"Jul 28, 17",1.3633333333333333
2017-07-31,0.3601,0.3214,0.3433,718760,718760,-0.0112,-3.159,"Jul 31, 17",1.2886666666666666
2017-08-01,0.349,0.3221,0.3295,584284,584284,-0.0138,-4.02,"Aug 1, 17",1.1966666666666668
2017-08-02,0.33,0.285,0.3,1268744,1268744,-0.0295,-8.953,"Aug 2, 17",1
2017-08-03,0.31,0.28589,0.2995,529893,529893,-0.0005,-0.167,"Aug 3, 17",0.9966666666666667
2017-08-04,0.3144,0.295,0.3,427034,427034,0.0005,0.167,"Aug 4, 17",1
2017-08-07,0.31,0.28,0.2917,888374,888374,-0.0083,-2.767,"Aug 7, 17",0.9446666666666669
2017-08-08,0.2918,0.2612,0.2685,2008279,2008279,-0.0232,-7.953,"Aug 8, 17",0.7900000000000001
2017-08-09,0.3,0.265,0.298,721696,721696,0.0295,10.987,"Aug 9, 17",0.9866666666666667
2017-08-10,0.3048,0.28,0.283,781560,781560,-0.015,-5.034,"Aug 10, 17",0.8866666666666666
2017-08-11,0.294,0.27,0.27,427733,427733,-0.013,-4.594,"Aug 11, 17",0.8000000000000002
2017-08-14,0.293,0.28,0.292,398949,398949,0.022,8.148,"Aug 14, 17",0.9466666666666667
2017-08-15,0.3299,0.285,0.311,1095559,1095559,0.019,6.507,"Aug 15, 17",1.0733333333333335
2017-08-16,0.335,0.29,0.31,1069447,1069447,-0.001,-0.322,"Aug 16, 17",1.0666666666666667
2017-08-17,0.319,0.28,0.2896,1208078,1208078,-0.0204,-6.581,"Aug 17, 17",0.9306666666666669
2017-08-18,0.2945,0.2801,0.2944,366719,366719,0.0048,1.657,"Aug 18, 17",0.9626666666666667
2017-08-21,0.29,0.275,0.275,630119,630119,-0.0194,-6.59,"Aug 21, 17",0.8333333333333336
2017-08-22,0.29,0.27,0.2833,352066,352066,0.0083,3.018,"Aug 22, 17",0.8886666666666667
2017-08-23,0.288,0.2735,0.285,355443,355443,0.0017,0.6,"Aug 23, 17",0.8999999999999999
2017-08-24,0.3,0.285,0.2875,332813,332813,0.0025,0.877,"Aug 24, 17",0.9166666666666666
2017-08-25,0.295,0.28,0.2899,328863,328863,0.0024,0.835,"Aug 25, 17",0.9326666666666666
2017-08-28,0.297079,0.28,0.28,338225,338225,-0.0099,-3.415,"Aug 28, 17",0.8666666666666669
2017-08-29,0.2898,0.28,0.2871,336181,336181,0.0071,2.536,"Aug 29, 17",0.9140000000000003
2017-08-30,0.291,0.2823,0.291,243465,243465,0.0039,1.358,"Aug 30, 17",0.94
2017-08-31,0.32,0.29,0.306,833404,833404,0.015,5.155,"Aug 31, 17",1.04
2017-09-01,0.312,0.2951,0.311,545456,545456,0.005,1.634,"Sep 1, 17",1.0733333333333335
2017-09-05,0.34,0.2999,0.33,1050958,1050958,0.019,6.109,"Sep 5, 17",1.2000000000000002
2017-09-06,0.3699,0.3218,0.36,1333824,1333824,0.03,9.091,"Sep 6, 17",1.4
2017-09-07,0.3794,0.34,0.349,653534,653534,-0.011,-3.056,"Sep 7, 17",1.3266666666666667
2017-09-08,0.35715,0.317,0.34,405423,405423,-0.009,-2.579,"Sep 8, 17",1.2666666666666668
2017-09-11,0.3499,0.32,0.346,353025,353025,0.006,1.765,"Sep 11, 17",1.3066666666666666
2017-09-12,0.393,0.34,0.34,2464414,2464414,-0.006,-1.734,"Sep 12, 17",1.2666666666666668
2017-09-13,0.34,0.3,0.3,1404064,1404064,-0.04,-11.765,"Sep 13, 17",1
2017-09-14,0.3199,0.285,0.2875,887727,887727,-0.0125,-4.167,"Sep 14, 17",0.9166666666666666
2017-09-15,0.305,0.275,0.305,542089,542089,0.0175,6.087,"Sep 15, 17",1.0333333333333334
2017-09-18,0.33,0.285,0.285,665978,665978,-0.02,-6.557,"Sep 18, 17",0.8999999999999999
2017-09-19,0.2938,0.2659,0.271,964332,964332,-0.014,-4.912,"Sep 19, 17",0.8066666666666669
2017-09-20,0.31,0.27,0.3,1291215,1291215,0.029,10.701,"Sep 20, 17",1
2017-09-21,0.315,0.285,0.286,567557,567557,-0.014,-4.667,"Sep 21, 17",0.9066666666666666
2017-09-22,0.3045,0.285,0.3,340967,340967,0.014,4.895,"Sep 22, 17",1
2017-09-25,0.31,0.28,0.285,500337,500337,-0.015,-5,"Sep 25, 17",0.8999999999999999
2017-09-26,0.349,0.28,0.3311,5778625,5778625,0.0461,16.175,"Sep 26, 17",1.2073333333333334
2017-09-27,0.34,0.28,0.303,1838067,1838067,-0.0281,-8.487,"Sep 27, 17",1.02
2017-09-28,0.30115,0.282,0.2855,1018963,1018963,-0.0175,-5.776,"Sep 28, 17",0.9033333333333332
2017-09-29,0.3,0.286,0.286,657646,657646,0.0005,0.175,"Sep 29, 17",0.9066666666666666
2017-10-02,0.305,0.29,0.3,593277,593277,0.014,4.895,"Oct 2, 17",1
2017-10-03,0.3,0.285,0.29,778512,778512,-0.01,-3.333,"Oct 3, 17",0.9333333333333332
2017-10-04,0.2959,0.28,0.2815,655251,655251,-0.0085,-2.931,"Oct 4, 17",0.8766666666666666
2017-10-05,0.2947,0.28,0.2921,774069,774069,0.0106,3.766,"Oct 5, 17",0.9473333333333336
2017-10-06,0.3149,0.286,0.2949,1235160,1235160,0.0028,0.959,"Oct 6, 17",0.9660000000000001
2017-10-09,0.2949,0.282,0.285,921616,921616,-0.0099,-3.357,"Oct 9, 17",0.8999999999999999
2017-10-10,0.329,0.282,0.292,3919080,3919080,0.007,2.456,"Oct 10, 17",0.9466666666666667
2017-10-11,0.315,0.292,0.2982,2226772,2226772,0.0062,2.123,"Oct 11, 17",0.9880000000000002
2017-10-12,0.309,0.2851,0.286,866530,866530,-0.0122,-4.091,"Oct 12, 17",0.9066666666666666
2017-10-13,0.296,0.285,0.2885,614207,614207,0.0025,0.874,"Oct 13, 17",0.9233333333333332
2017-10-16,0.29,0.273,0.2815,1268633,1268633,-0.007,-2.426,"Oct 16, 17",0.8766666666666666
2017-10-17,0.3051,0.275,0.2815,1826824,1826824,0,0,"Oct 17, 17",0.8766666666666666
2017-10-18,0.315,0.281,0.29,1931887,1931887,0.0085,3.02,"Oct 18, 17",0.9333333333333332
2017-10-19,0.31,0.2849,0.29,903413,903413,0,0,"Oct 19, 17",0.9333333333333332
2017-10-20,0.27,0.22,0.2449,3280777,3280777,-0.0451,-15.552,"Oct 20, 17",0.6326666666666668
2017-10-23,0.2501,0.2015,0.216,2167704,2167704,-0.0289,-11.801,"Oct 23, 17",0.44000000000000006
2017-10-24,0.229856,0.195,0.2045,1763195,1763195,-0.0115,-5.324,"Oct 24, 17",0.3633333333333333
2017-10-25,0.23,0.195,0.195,1089364,1089364,-0.0095,-4.645,"Oct 25, 17",0.3000000000000001
2017-10-26,0.21,0.1806,0.1961,1093270,1093270,0.0011,0.564,"Oct 26, 17",0.30733333333333335
2017-10-27,0.21,0.1956,0.2051,1108406,1108406,0.009,4.589,"Oct 27, 17",0.3673333333333334
2017-10-30,0.206,0.1905,0.1906,884079,884079,-0.0145,-7.07,"Oct 30, 17",0.27066666666666667
2017-10-31,0.195,0.181,0.1828,1181295,1181295,-0.0078,-4.092,"Oct 31, 17",0.21866666666666665
2017-11-01,0.1901,0.1626,0.1761,1108723,1108723,-0.0067,-3.665,"Nov 1, 17",0.1740000000000001
2017-11-02,0.18,0.1607,0.169895,1058307,1058307,-0.006205,-3.524,"Nov 2, 17",0.13263333333333333
2017-11-03,0.1783,0.16,0.1746,525107,525107,0.004705,2.769,"Nov 3, 17",0.1640000000000001
2017-11-06,0.1775,0.1655,0.1709,550857,550857,-0.0037,-2.119,"Nov 6, 17",0.13933333333333336
2017-11-07,0.21,0.1702,0.2089,3023314,3023314,0.038,22.235,"Nov 7, 17",0.3926666666666667
2017-11-08,0.295,0.2311,0.242,7824326,7824326,0.0331,15.845,"Nov 8, 17",0.6133333333333334
2017-11-09,0.215,0.195,0.1977,2568884,2568884,-0.0443,-18.306,"Nov 9, 17",0.31799999999999995
2017-11-10,0.2,0.17,0.1805,1819477,1819477,-0.0172,-8.7,"Nov 10, 17",0.20333333333333334
2017-11-13,0.195,0.1826,0.1904,1071985,1071985,0.0099,5.485,"Nov 13, 17",0.2693333333333335
2017-11-14,0.1999,0.1815,0.1876,812694,812694,-0.0028,-1.471,"Nov 14, 17",0.25066666666666665
2017-11-15,0.1969,0.1835,0.1891,679111,679111,0.0015,0.8,"Nov 15, 17",0.26066666666666666
2017-11-16,0.1946,0.1834,0.19,470084,470084,0.0009,0.476,"Nov 16, 17",0.2666666666666667
2017-11-17,0.196,0.1845,0.19,990325,990325,0,0,"Nov 17, 17",0.2666666666666667
2017-11-20,0.192,0.1846,0.1859,462144,462144,-0.0041,-2.158,"Nov 20, 17",0.23933333333333345
2017-11-21,0.13,0.1106,0.125,17291428,17291428,-0.0609,-32.76,"Nov 21, 17",-0.16666666666666663
2017-11-22,0.125,0.115,0.121,3038553,3038553,-0.004,-3.2,"Nov 22, 17",-0.19333333333333333
2017-11-24,0.1297,0.119,0.125,2223269,2223269,0.004,3.306,"Nov 24, 17",-0.16666666666666663
2017-11-27,0.124,0.1058,0.116,3882071,3882071,-0.009,-7.2,"Nov 27, 17",-0.2266666666666666
2017-11-28,0.127,0.117,0.1221,4589555,4589555,0.0061,5.259,"Nov 28, 17",-0.18599999999999997
2017-11-29,0.1299,0.12,0.1257,3753784,3753784,0.0036,2.948,"Nov 29, 17",-0.16199999999999992
2017-11-30,0.135,0.1168,0.125,7122117,7122117,-0.0007,-0.557,"Nov 30, 17",-0.16666666666666663
2017-12-01,0.125,0.1163,0.1163,3014215,3014215,-0.0087,-6.96,"Dec 1, 17",-0.22466666666666663
2017-12-04,0.126,0.118,0.1199,3440518,3440518,0.0036,3.095,"Dec 4, 17",-0.2006666666666666
2017-12-05,0.1228,0.1126,0.1169,2779118,2779118,-0.003,-2.502,"Dec 5, 17",-0.22066666666666662
2017-12-06,0.1189,0.108,0.1105,3237045,3237045,-0.0064,-5.475,"Dec 6, 17",-0.2633333333333333
2017-12-07,0.116,0.107,0.1118,2304742,2304742,0.0013,1.176,"Dec 7, 17",-0.25466666666666665
2017-12-08,0.12,0.107,0.1169,3312713,3312713,0.0051,4.562,"Dec 8, 17",-0.22066666666666662
2017-12-11,0.12,0.1112,0.1112,2710956,2710956,-0.0057,-4.876,"Dec 11, 17",-0.2586666666666667
2017-12-12,0.118,0.112,0.1135,2029615,2029615,0.0023,2.068,"Dec 12, 17",-0.2433333333333333
2017-12-13,0.1198,0.11,0.1118,3620726,3620726,-0.0017,-1.498,"Dec 13, 17",-0.25466666666666665
2017-12-14,0.117,0.107,0.1118,3565455,3565455,0,0,"Dec 14, 17",-0.25466666666666665
2017-12-15,0.115,0.109,0.1135,2541202,2541202,0.0017,1.521,"Dec 15, 17",-0.2433333333333333
2017-12-18,0.1135,0.107,0.1109,2534051,2534051,-0.0026,-2.291,"Dec 18, 17",-0.26066666666666666
2017-12-19,0.1125,0.107,0.11,1594903,1594903,-0.0009,-0.812,"Dec 19, 17",-0.26666666666666666
2017-12-20,0.11,0.1018,0.1034,2550151,2550151,-0.0066,-6,"Dec 20, 17",-0.3106666666666666
2017-12-21,0.113,0.1,0.11,2933430,2933430,0.0066,6.383,"Dec 21, 17",-0.26666666666666666
2017-12-22,0.1171,0.105,0.105,3130099,3130099,-0.005,-4.545,"Dec 22, 17",-0.3
2017-12-26,0.118,0.1102,0.1155,2680971,2680971,0.0105,10,"Dec 26, 17",-0.22999999999999993
2017-12-27,0.1199,0.1113,0.1152,2687694,2687694,-0.0003,-0.26,"Dec 27, 17",-0.23199999999999998
2017-12-28,0.1204,0.1125,0.1148,3470366,3470366,-0.0004,-0.347,"Dec 28, 17",-0.23466666666666663
2017-12-29,0.1189,0.108,0.1102,2834352,2834352,-0.0046,-4.007,"Dec 29, 17",-0.26533333333333325
2018-01-02,0.115,0.11,0.112,1573672,1573672,0.0018,1.633,"Jan 2, 18",-0.2533333333333333
2018-01-03,0.115,0.1119,0.112,1139510,1139510,0,0,"Jan 3, 18",-0.2533333333333333
2018-01-04,0.115,0.1111,0.1137,1363230,1363230,0.0017,1.518,"Jan 4, 18",-0.242
2018-01-05,0.1148,0.109,0.1118,1957439,1957439,-0.0019,-1.671,"Jan 5, 18",-0.25466666666666665
2018-01-08,0.125,0.109,0.113,6465506,6465506,0.0012,1.073,"Jan 8, 18",-0.24666666666666662
2018-01-09,0.139,0.111,0.1229,20040808,20040808,0.0099,8.761,"Jan 9, 18",-0.18066666666666667
2018-01-10,0.127,0.112,0.115,5688897,5688897,-0.0079,-6.428,"Jan 10, 18",-0.23333333333333328
2018-01-11,0.1282,0.113,0.124,7799233,7799233,0.009,7.826,"Jan 11, 18",-0.1733333333333333
2018-01-12,0.13,0.116,0.12,5892445,5892445,-0.004,-3.226,"Jan 12, 18",-0.2
2018-01-16,0.128,0.118,0.1279,5860829,5860829,0.0079,6.583,"Jan 16, 18",-0.1473333333333332
2018-01-17,0.145,0.126,0.139,25645583,25645583,0.0111,8.679,"Jan 17, 18",-0.07333333333333322
2018-01-18,0.145,0.126,0.1324,15808430,15808430,-0.0066,-4.748,"Jan 18, 18",-0.11733333333333337
2018-01-19,0.138,0.1205,0.1269,6103601,6103601,-0.0055,-4.154,"Jan 19, 18",-0.1539999999999999
2018-01-22,0.135,0.126,0.1277,5422350,5422350,0.0008,0.63,"Jan 22, 18",-0.14866666666666659
2018-01-23,0.136,0.127,0.1329,7582202,7582202,0.0052,4.072,"Jan 23, 18",-0.11400000000000003
2018-01-24,0.133,0.126,0.1277,5377425,5377425,-0.0052,-3.913,"Jan 24, 18",-0.14866666666666659
2018-01-25,0.1329,0.123,0.1266,4384129,4384129,-0.0011,-0.861,"Jan 25, 18",-0.15600000000000003
2018-01-26,0.13,0.1235,0.1294,6207999,6207999,0.0028,2.212,"Jan 26, 18",-0.1373333333333334
2018-01-29,0.1375,0.1275,0.1288,11285738,11285738,-0.0006,-0.464,"Jan 29, 18",-0.1413333333333333
2018-01-30,0.13,0.1255,0.1279,6068758,6068758,-0.0009,-0.699,"Jan 30, 18",-0.1473333333333332
2018-01-31,0.138,0.13,0.132,7840193,7840193,0.0041,3.206,"Jan 31, 18",-0.11999999999999993
2018-02-01,0.188,0.135,0.1877,52370613,52370613,0.0557,42.197,"Feb 1, 18",0.2513333333333334
2018-02-02,0.185,0.14,0.1611,29836638,29836638,-0.0266,-14.172,"Feb 2, 18",0.074
2018-02-05,0.209,0.16,0.1793,41921736,41921736,0.0182,11.297,"Feb 5, 18",0.1953333333333333
2018-02-06,0.2,0.16,0.2,15133692,15133692,0.0207,11.545,"Feb 6, 18",0.3333333333333335
2018-02-07,0.196,0.175,0.1765,11179481,11179481,-0.0235,-11.75,"Feb 7, 18",0.17666666666666664
2018-02-08,0.185,0.17,0.1792,8517090,8517090,0.0027,1.53,"Feb 8, 18",0.1946666666666667
2018-02-09,0.185,0.165,0.185,8228601,8228601,0.0058,3.237,"Feb 9, 18",0.23333333333333336
2018-02-12,0.185,0.1696,0.17,7195988,7195988,-0.015,-8.108,"Feb 12, 18",0.13333333333333347
2018-02-13,0.1789,0.167,0.1683,5450513,5450513,-0.0017,-1,"Feb 13, 18",0.12200000000000008
2018-02-14,0.1697,0.1425,0.1575,8927528,8927528,-0.0108,-6.417,"Feb 14, 18",0.050000000000000044
2018-02-15,0.1574,0.1374,0.145,11062890,11062890,-0.0125,-7.937,"Feb 15, 18",-0.03333333333333337
2018-02-16,0.162,0.1474,0.1569,7204225,7204225,0.0119,8.207,"Feb 16, 18",0.04600000000000012
2018-02-20,0.169,0.155,0.158,6577471,6577471,0.0011,0.701,"Feb 20, 18",0.053333333333333385
2018-02-21,0.1589,0.151,0.1575,3487676,3487676,-0.0005,-0.316,"Feb 21, 18",0.050000000000000044
2018-02-22,0.165,0.1522,0.16,5592951,5592951,0.0025,1.587,"Feb 22, 18",0.06666666666666674
2018-02-23,0.166,0.16,0.163,3928073,3928073,0.003,1.875,"Feb 23, 18",0.08666666666666675
2018-02-26,0.184,0.162,0.1791,11211852,11211852,0.0161,9.877,"Feb 26, 18",0.19400000000000012
2018-02-27,0.2301,0.1845,0.2244,48196957,48196957,0.0453,25.293,"Feb 27, 18",0.496
2018-02-28,0.32,0.212,0.2549,100250710,100250710,0.0305,13.592,"Feb 28, 18",0.6993333333333335
2018-03-01,0.28,0.2392,0.27,27786032,27786032,0.0151,5.924,"Mar 1, 18",0.8000000000000002
2018-03-02,0.275,0.255,0.274,14034088,14034088,0.004,1.481,"Mar 2, 18",0.8266666666666669
2018-03-05,0.3048,0.2757,0.291,25225970,25225970,0.017,6.204,"Mar 5, 18",0.94
2018-03-06,0.3503,0.3,0.3445,46869581,46869581,0.0535,18.385,"Mar 6, 18",1.2966666666666666
2018-03-07,0.3751,0.3063,0.34,44758595,44758595,-0.0045,-1.306,"Mar 7, 18",1.2666666666666668
2018-03-08,0.325,0.275,0.302,34687067,34687067,-0.038,-11.176,"Mar 8, 18",1.0133333333333334
2018-03-09,0.3351,0.295,0.328,19333258,19333258,0.026,8.609,"Mar 9, 18",1.1866666666666668
2018-03-12,0.355,0.32,0.337,17745028,17745028,0.009,2.744,"Mar 12, 18",1.2466666666666668
2018-03-13,0.3285,0.29,0.313,16180302,16180302,-0.024,-7.122,"Mar 13, 18",1.0866666666666667
