date,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-01-08,2.14,2.01,2.03,2460387,2460387,-0.03,-1.456,2.0728,"Jan 8, 18",-0.7666666666666667
2018-01-09,2.09,2,2.01,1731201,1731201,-0.02,-0.985,2.0271,"Jan 9, 18",-0.7689655172413793
2018-01-10,2.06,1.93,2.01,1990176,1990176,0,0,2.0032,"Jan 10, 18",-0.7689655172413793
2018-01-11,2.05,1.96,1.99,1166930,1166930,-0.02,-0.995,2.0028,"Jan 11, 18",-0.7712643678160919
2018-01-12,2.04,1.94,1.99,1960493,1960493,0,0,1.9915,"Jan 12, 18",-0.7712643678160919
2018-01-16,2.02,1.9,1.91,2235199,2235199,-0.08,-4.02,1.9397,"Jan 16, 18",-0.7804597701149425
2018-01-17,1.92,1.82,1.85,2592314,2592314,-0.06,-3.141,1.8544,"Jan 17, 18",-0.7873563218390804
2018-01-18,1.9,1.8,1.86,1625155,1625155,0.01,0.541,1.8528,"Jan 18, 18",-0.786206896551724
2018-01-19,2.05,1.9,2,3244669,3244669,0.14,7.527,1.9893,"Jan 19, 18",-0.7701149425287356
2018-01-22,2.07,1.96,1.97,2467319,2467319,-0.03,-1.5,2.0121,"Jan 22, 18",-0.7735632183908047
2018-01-23,2.02,1.97,2,1399078,1399078,0.03,1.523,1.9928,"Jan 23, 18",-0.7701149425287356
2018-01-24,2.04,1.92,1.93,1677045,1677045,-0.07,-3.5,1.9533,"Jan 24, 18",-0.7781609195402299
2018-01-25,2,1.92,1.95,1378787,1378787,0.02,1.036,1.9615,"Jan 25, 18",-0.7758620689655172
2018-01-26,1.9596,1.85,1.89,1880739,1880739,-0.06,-3.077,1.9089,"Jan 26, 18",-0.7827586206896552
2018-01-29,1.91,1.84,1.86,1666643,1666643,-0.03,-1.587,1.8568,"Jan 29, 18",-0.786206896551724
2018-01-30,1.86,1.77,1.78,2188680,2188680,-0.08,-4.301,1.8049,"Jan 30, 18",-0.7954022988505747
2018-01-31,1.81,1.78,1.8,1650722,1650722,0.02,1.124,1.7948,"Jan 31, 18",-0.7931034482758621
2018-02-01,1.8,1.65,1.65,2515891,2515891,-0.15,-8.333,1.733,"Feb 1, 18",-0.8103448275862069
2018-02-02,1.69,1.5,1.53,4571417,4571417,-0.12,-7.273,1.5621,"Feb 2, 18",-0.8241379310344827
2018-02-05,1.56,1.45,1.46,2466148,2466148,-0.07,-4.575,1.5116,"Feb 5, 18",-0.832183908045977
2018-02-06,1.49,1.335,1.42,3346839,3346839,-0.04,-2.74,1.4104,"Feb 6, 18",-0.8367816091954023
2018-02-07,1.45,1.38,1.39,1843740,1843740,-0.03,-2.113,1.3958,"Feb 7, 18",-0.8402298850574713
2018-02-08,1.4399,1.35,1.37,1533167,1533167,-0.02,-1.439,1.38,"Feb 8, 18",-0.8425287356321839
2018-02-09,1.4,1.27,1.33,2282106,2282106,-0.04,-2.92,1.3308,"Feb 9, 18",-0.8471264367816091
2018-02-12,1.35,1.29,1.34,1647341,1647341,0.01,0.752,1.3236,"Feb 12, 18",-0.8459770114942529
2018-02-13,1.36,1.31,1.33,1350169,1350169,-0.01,-0.746,1.3383,"Feb 13, 18",-0.8471264367816091
2018-02-14,1.72,1.33,1.44,8844947,8844947,0.11,8.271,1.4976,"Feb 14, 18",-0.8344827586206897
2018-02-15,1.5,1.37,1.4,2193106,2193106,-0.04,-2.778,1.4071,"Feb 15, 18",-0.8390804597701149
2018-02-16,1.42,1.36,1.4,1759524,1759524,0,0,1.3954,"Feb 16, 18",-0.8390804597701149
2018-02-20,1.57,1.39,1.49,2624386,2624386,0.09,6.429,1.4577,"Feb 20, 18",-0.828735632183908
2018-02-21,1.6784,1.46,1.64,4067181,4067181,0.15,10.067,1.6045,"Feb 21, 18",-0.8114942528735632
2018-02-22,1.695,1.57,1.6,2610581,2610581,-0.04,-2.439,1.6332,"Feb 22, 18",-0.8160919540229885
2018-02-23,1.69,1.58,1.69,1739675,1739675,0.09,5.625,1.6391,"Feb 23, 18",-0.8057471264367817
2018-02-26,1.98,1.7,1.97,4667586,4667586,0.28,16.568,1.8676,"Feb 26, 18",-0.7735632183908047
2018-02-27,2.03,1.83,2.01,5149651,5149651,0.04,2.03,1.941,"Feb 27, 18",-0.7689655172413793
2018-02-28,2.03,1.88,1.9,3445320,3445320,-0.11,-5.473,1.9384,"Feb 28, 18",-0.7816091954022988
2018-03-01,1.93,1.75,1.87,3255629,3255629,-0.03,-1.579,1.8311,"Mar 1, 18",-0.7850574712643678
2018-03-02,1.93,1.75,1.92,1641275,1641275,0.05,2.674,1.8725,"Mar 2, 18",-0.7793103448275862
2018-03-05,2.08,1.92,2.05,4771245,4771245,0.13,6.771,2.017,"Mar 5, 18",-0.764367816091954
2018-03-06,2.09,1.87,1.88,4245862,4245862,-0.17,-8.293,1.9389,"Mar 6, 18",-0.7839080459770115
2018-03-07,1.93,1.66,1.84,3173418,3173418,-0.04,-2.128,1.8278,"Mar 7, 18",-0.7885057471264367
2018-03-08,1.85,1.73,1.75,1671473,1671473,-0.09,-4.891,1.7644,"Mar 8, 18",-0.7988505747126436
2018-03-09,1.77,1.66,1.74,2442623,2442623,-0.01,-0.571,1.6964,"Mar 9, 18",-0.7999999999999999
2018-03-12,1.84,1.74,1.78,1668436,1668436,0.04,2.299,1.7886,"Mar 12, 18",-0.7954022988505747
2018-03-13,1.8,1.67,1.72,1287449,1287449,-0.06,-3.371,1.72,"Mar 13, 18",-0.8022988505747126
2018-03-14,1.76,1.68,1.76,1388134,1388134,0.04,2.326,1.7183,"Mar 14, 18",-0.7977011494252874
2018-03-15,1.735,1.65,1.66,1695163,1695163,-0.1,-5.682,1.675,"Mar 15, 18",-0.8091954022988506
2018-03-16,1.68,1.58,1.64,1371247,1371247,-0.02,-1.205,1.6287,"Mar 16, 18",-0.8114942528735632
2018-03-19,1.665,1.58,1.63,1200120,1200120,-0.01,-0.61,1.6159,"Mar 19, 18",-0.8126436781609195
2018-03-20,1.89,1.6024,1.87,3984198,3984198,0.24,14.724,1.794,"Mar 20, 18",-0.7850574712643678
2018-03-21,1.865,1.73,1.75,2058622,2058622,-0.12,-6.417,1.7822,"Mar 21, 18",-0.7988505747126436
2018-03-22,1.779,1.68,1.68,1168081,1168081,-0.07,-4,1.714,"Mar 22, 18",-0.806896551724138
2018-03-23,1.705,1.64,1.65,1332799,1332799,-0.03,-1.786,1.6673,"Mar 23, 18",-0.8103448275862069
2018-03-26,1.71,1.6,1.69,1364380,1364380,0.04,2.424,1.6524,"Mar 26, 18",-0.8057471264367817
2018-03-27,1.74,1.65,1.65,1773289,1773289,-0.04,-2.367,1.6875,"Mar 27, 18",-0.8103448275862069
2018-03-28,1.685,1.6,1.6,1257168,1257168,-0.05,-3.03,1.6256,"Mar 28, 18",-0.8160919540229885
2018-03-29,1.74,1.65,1.7,1495666,1495666,0.1,6.25,1.6916,"Mar 29, 18",-0.8045977011494253
2018-04-02,1.74,1.65,1.69,934313,934313,-0.01,-0.588,1.6839,"Apr 2, 18",-0.8057471264367817
2018-04-03,1.8,1.65,1.78,2183587,2183587,0.09,5.325,1.7463,"Apr 3, 18",-0.7954022988505747
2018-04-04,1.78,1.68,1.68,1192947,1192947,-0.1,-5.618,1.7222,"Apr 4, 18",-0.806896551724138
2018-04-05,1.85,1.67,1.84,2434407,2434407,0.16,9.524,1.7922,"Apr 5, 18",-0.7885057471264367
2018-04-06,1.86,1.74,1.77,1681525,1681525,-0.07,-3.804,1.7876,"Apr 6, 18",-0.7965517241379311
2018-04-09,1.8,1.71,1.73,1000385,1000385,-0.04,-2.26,1.7609,"Apr 9, 18",-0.8011494252873562
2018-04-10,1.82,1.73,1.81,1064705,1064705,0.08,4.624,1.7862,"Apr 10, 18",-0.7919540229885057
2018-04-11,2,1.8,1.92,3788464,3788464,0.11,6.077,1.9314,"Apr 11, 18",-0.7793103448275862
2018-04-12,1.95,1.81,1.84,1237456,1237456,-0.08,-4.167,1.8586,"Apr 12, 18",-0.7885057471264367
2018-04-13,1.93,1.81,1.83,1264077,1264077,-0.01,-0.543,1.8551,"Apr 13, 18",-0.7896551724137931
2018-04-16,1.88,1.76,1.85,1335886,1335886,0.02,1.093,1.8102,"Apr 16, 18",-0.7873563218390804
2018-04-17,1.87,1.78,1.86,1406570,1406570,0.01,0.541,1.8357,"Apr 17, 18",-0.786206896551724
2018-04-18,1.87,1.84,1.85,762899,762899,-0.01,-0.538,1.8507,"Apr 18, 18",-0.7873563218390804
2018-04-19,2.02,1.8,1.96,4356687,4356687,0.11,5.946,1.9289,"Apr 19, 18",-0.774712643678161
2018-04-20,1.98,1.86,1.9,1618020,1618020,-0.06,-3.061,1.8935,"Apr 20, 18",-0.7816091954022988
2018-04-23,1.9,1.82,1.83,1382020,1382020,-0.07,-3.684,1.8427,"Apr 23, 18",-0.7896551724137931
2018-04-24,1.85,1.75,1.8,2146674,2146674,-0.03,-1.639,1.7829,"Apr 24, 18",-0.7931034482758621
2018-04-25,1.8,1.69,1.69,2179193,2179193,-0.11,-6.111,1.7159,"Apr 25, 18",-0.8057471264367817
2018-04-26,1.78,1.66,1.76,1506368,1506368,0.07,4.142,1.7108,"Apr 26, 18",-0.7977011494252874
2018-04-27,1.76,1.7,1.72,830164,830164,-0.04,-2.273,1.722,"Apr 27, 18",-0.8022988505747126
2018-04-30,1.78,1.68,1.72,1124109,1124109,0,0,1.7256,"Apr 30, 18",-0.8022988505747126
2018-05-01,1.78,1.66,1.68,1495824,1495824,-0.04,-2.326,1.6855,"May 1, 18",-0.806896551724138
2018-05-02,1.76,1.65,1.68,1417430,1417430,0,0,1.7032,"May 2, 18",-0.806896551724138
2018-05-03,1.71,1.65,1.69,1433401,1433401,0.01,0.595,1.6737,"May 3, 18",-0.8057471264367817
2018-05-04,1.72,1.65,1.69,1053152,1053152,0,0,1.683,"May 4, 18",-0.8057471264367817
2018-05-07,1.84,1.7044,1.79,2075370,2075370,0.1,5.917,1.7759,"May 7, 18",-0.7942528735632184
2018-05-08,1.83,1.76,1.83,1291312,1291312,0.04,2.235,1.7938,"May 8, 18",-0.7896551724137931
2018-05-09,2.25,2,2.08,10588915,10588915,0.25,13.661,2.1049,"May 9, 18",-0.7609195402298851
2018-05-10,2.16,1.98,2.04,3126818,3126818,-0.04,-1.923,2.0555,"May 10, 18",-0.7655172413793103
2018-05-11,2.14,2.03,2.12,2516907,2516907,0.08,3.922,2.0952,"May 11, 18",-0.7563218390804597
2018-05-14,2.49,2.1284,2.42,7532879,7532879,0.3,14.151,2.3392,"May 14, 18",-0.7218390804597701
2018-05-15,2.7,2.33,2.67,6609090,6609090,0.25,10.331,2.526,"May 15, 18",-0.693103448275862
2018-05-16,2.93,2.6113,2.85,7423349,7423349,0.18,6.742,2.8355,"May 16, 18",-0.6724137931034483
2018-05-17,2.93,2.74,2.85,4230345,4230345,0,0,2.8305,"May 17, 18",-0.6724137931034483
2018-05-18,3.04,2.82,3.04,5927523,5927523,0.19,6.667,2.9553,"May 18, 18",-0.6505747126436782
2018-05-21,3.5,3.13,3.43,12400099,12400099,0.39,12.829,3.3562,"May 21, 18",-0.6057471264367816
2018-05-22,3.5,3.05,3.07,7202958,7202958,-0.36,-10.496,3.2117,"May 22, 18",-0.6471264367816091
2018-05-23,3.25,2.82,2.92,6343478,6343478,-0.15,-4.886,3.0112,"May 23, 18",-0.664367816091954
2018-05-24,3.269,3,3.17,5713754,5713754,0.25,8.562,3.1479,"May 24, 18",-0.635632183908046
2018-05-25,3.2,3.07,3.13,2904812,2904812,-0.04,-1.262,3.118,"May 25, 18",-0.6402298850574712
2018-05-29,3.88,3.33,3.41,18017481,18017481,0.28,8.946,3.5358,"May 29, 18",-0.6080459770114942
2018-05-30,3.49,3.25,3.41,4706718,4706718,0,0,3.3507,"May 30, 18",-0.6080459770114942
2018-05-31,3.639,3.43,3.55,6732764,6732764,0.14,4.106,3.534,"May 31, 18",-0.5919540229885057
2018-06-01,3.95,3.55,3.75,10340788,10340788,0.2,5.634,3.7627,"Jun 1, 18",-0.5689655172413792
2018-06-04,3.86,3.37,3.38,8977793,8977793,-0.37,-9.867,3.5366,"Jun 4, 18",-0.6114942528735632
2018-06-05,3.46,3.19,3.28,5018909,5018909,-0.1,-2.959,3.3205,"Jun 5, 18",-0.6229885057471265
2018-06-06,3.33,3.08,3.13,7107092,7107092,-0.15,-4.573,3.1455,"Jun 6, 18",-0.6402298850574712
2018-06-07,3.4,3.02,3.39,6060115,6060115,0.26,8.307,3.2294,"Jun 7, 18",-0.6103448275862068
2018-06-08,3.69,3.45,3.69,8450888,8450888,0.3,8.85,3.6095,"Jun 8, 18",-0.5758620689655173
2018-06-11,3.87,3.66,3.73,6207235,6207235,0.04,1.084,3.7761,"Jun 11, 18",-0.5712643678160919
2018-06-12,3.7939,3.55,3.63,4623588,4623588,-0.1,-2.681,3.6354,"Jun 12, 18",-0.5827586206896551
2018-06-13,3.64,3.45,3.57,3308343,3308343,-0.06,-1.653,3.5551,"Jun 13, 18",-0.5896551724137931
2018-06-14,3.8,3.5,3.72,5177702,5177702,0.15,4.202,3.6846,"Jun 14, 18",-0.5724137931034482
2018-06-15,3.7799,3.65,3.73,3786481,3786481,0.01,0.269,3.7081,"Jun 15, 18",-0.5712643678160919
2018-06-18,4,3.67,4,12035905,12035905,0.27,7.239,3.945,"Jun 18, 18",-0.5402298850574713
2018-06-19,4.07,3.82,3.99,5512643,5512643,-0.01,-0.25,3.9234,"Jun 19, 18",-0.5413793103448276
2018-06-20,4.02,3.85,3.93,4578665,4578665,-0.06,-1.504,3.9172,"Jun 20, 18",-0.5482758620689655
2018-06-21,3.92,3.52,3.89,5460425,5460425,-0.04,-1.018,3.7888,"Jun 21, 18",-0.5528735632183907
2018-06-22,4.78,3.82,4.78,26549879,26549879,0.89,22.879,4.4581,"Jun 22, 18",-0.4505747126436781
2018-06-25,5,4.3401,4.96,17802315,17802315,0.18,3.766,4.8037,"Jun 25, 18",-0.4298850574712643
2018-06-26,5.7,4.8,5.29,18984624,18984624,0.33,6.653,5.3219,"Jun 26, 18",-0.3919540229885057
2018-06-27,6.04,5.46,5.84,21499371,21499371,0.55,10.397,5.8015,"Jun 27, 18",-0.328735632183908
2018-06-28,5.6,4.41,4.92,21049546,21049546,-0.92,-15.753,5.0381,"Jun 28, 18",-0.43448275862068964
2018-06-29,4.91,4.22,4.36,15408094,15408094,-0.56,-11.382,4.4907,"Jun 29, 18",-0.4988505747126436
2018-07-02,4.73,3.98,4.01,10279720,10279720,-0.35,-8.028,4.2883,"Jul 2, 18",-0.539080459770115
2018-07-03,4,3.72,3.84,7942953,7942953,-0.17,-4.239,3.8518,Jul 3,-0.5586206896551724
2018-07-05,4.13,3.84,4.1,5789121,5789121,0.26,6.771,3.9951,Jul 5,-0.5287356321839081
2018-07-06,4.08,3.94,4.04,3395885,3395885,-0.06,-1.463,4.0189,Jul 6,-0.5356321839080459
2018-07-09,4.13,3.9,4.01,4147521,4147521,-0.03,-0.743,3.9804,Jul 9,-0.539080459770115
2018-07-10,4.07,3.91,3.98,3004964,3004964,-0.03,-0.748,3.9898,Jul 10,-0.5425287356321838
2018-07-11,4.4795,3.93,4.32,8986881,8986881,0.34,8.543,4.2494,Jul 11,-0.5034482758620689
2018-07-12,4.5,4.17,4.44,5181863,5181863,0.12,2.778,4.3713,Jul 12,-0.489655172413793
2018-07-13,4.65,4.4023,4.6,6584635,6584635,0.16,3.604,4.5688,Jul 13,-0.47126436781609193
2018-07-16,4.79,4.52,4.73,5136945,5136945,0.13,2.826,4.6735,Jul 16,-0.4563218390804597
2018-07-17,5,4.66,4.79,7790869,7790869,0.06,1.268,4.8216,Jul 17,-0.4494252873563218
2018-07-18,4.97,4.65,4.92,4873744,4873744,0.13,2.714,4.8197,Jul 18,-0.43448275862068964
2018-07-19,5.07,4.75,5.03,6103222,6103222,0.11,2.236,4.9644,Jul 19,-0.42183908045977003
2018-07-20,5.2301,4.97,5.2,6695169,6695169,0.17,3.38,5.131,Jul 20,-0.4022988505747126
2018-07-23,5.48,5.01,5.37,8489811,8489811,0.17,3.269,5.318,Jul 23,-0.3827586206896551
2018-07-24,5.5,4.94,5.05,10479863,10479863,-0.32,-5.959,5.1893,Jul 24,-0.41954022988505746
2018-07-25,5.45,4.91,5.34,6849769,6849769,0.29,5.743,5.2855,Jul 25,-0.3862068965517241
2018-07-26,5.59,5.2,5.53,6253042,6253042,0.19,3.558,5.4717,Jul 26,-0.36436781609195396
2018-07-27,5.59,5.21,5.48,6563472,6563472,-0.05,-0.904,5.3759,Jul 27,-0.37011494252873556
2018-07-30,5.409,5.12,5.14,5207586,5207586,-0.34,-6.204,5.24,Jul 30,-0.40919540229885054
2018-07-31,5.35,4.971,5.35,4964110,4964110,0.21,4.086,5.2043,Jul 31,-0.3850574712643678
2018-08-01,5.52,5.27,5.44,3858005,3858005,0.09,1.682,5.4252,Aug 1,-0.3747126436781608
2018-08-02,5.49,5.33,5.38,3273044,3273044,-0.06,-1.103,5.4021,Aug 2,-0.3816091954022988
