date,open,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
"2017-09-22,46.2709,47.1552,46.0523,46.7577,5342021,5342021,0.765054,1.663,""Sep 22, 17"",1.5324671104298797"
"2017-09-25,46.6782,47.6519,46.5888,47.3936,6363180,6363180,0.63589,1.36,""Sep 25, 17"",1.566908407489452"
"2017-09-26,47.5327,47.95,46.9266,47.2744,4706004,4706004,-0.11923,-0.252,""Sep 26, 17"",1.5604523568376183"
"2017-09-27,47.2744,47.791,46.3306,46.5491,6183158,6183158,-0.725311,-1.534,""Sep 27, 17"",1.5211690217891711"
"2017-09-28,46.4795,48.2878,46.4795,47.185,8367839,8367839,0.635889,1.366,""Sep 28, 17"",1.5556103188487433"
"2017-09-29,47.185,47.5426,46.9266,47.185,4904347,4904347,0,0,""Sep 29, 17"",1.5556103188487433"
"2017-10-02,47.2148,47.6221,46.9167,47.4234,4911650,4911650,0.238458,0.505,""Oct 2, 17"",1.5685224201524104"
"2017-10-03,47.3539,50.265,47.3241,50.1856,10261794,10261794,2.7621,5.824,""Oct 3, 17"",1.7181273120189782"
"2017-10-04,50.1756,51.3381,50.1657,50.4041,7454460,7454460,0.218587,0.436,""Oct 4, 17"",1.7299615994973812"
"2017-10-05,50.5234,50.6625,49.9372,50.2352,4212310,4212310,-0.168909,-0.335,""Oct 5, 17"",1.720813722357325"
"2017-10-06,50.3743,51.2586,50.3247,50.9705,4240506,4240506,0.735248,1.464,""Oct 6, 17"",1.7606386723933423"
"2017-10-09,50.9009,51.1492,50.0763,50.275,3691522,3691522,-0.695504,-1.365,""Oct 9, 17"",1.7229693500078533"
"2017-10-10,51.666,52.908,51.6461,52.6894,9387125,9387125,2.4144,4.802,""Oct 10, 17"",1.853736872606739"
"2017-10-11,52.7589,53.3948,51.9939,52.4907,5396763,5396763,-0.198715,-0.377,""Oct 11, 17"",1.842974982803724"
"2017-10-12,52.3814,52.4907,52.0038,52.3118,2943045,2943045,-0.178844,-0.341,""Oct 12, 17"",1.833285490676098"
"2017-10-13,52.3317,52.5216,51.9231,52.3615,2960327,2960327,0.04968,0.095,""Oct 13, 17"",1.8359773171643208"
"2017-10-16,52.1827,52.3416,51.5964,51.9343,3262297,3262297,-0.427239,-0.816,""Oct 16, 17"",1.812839524895333"
"2017-10-17,52.3814,52.4807,51.5368,51.7355,3651202,3651202,-0.198715,-0.383,""Oct 17, 17"",1.8020722189424425"
"2017-10-18,51.7753,52.1005,51.5269,51.6958,2542361,2542361,-0.039743,-0.077,""Oct 18, 17"",1.79992200744179"
"2017-10-19,51.2388,51.4971,49.3144,51.1791,7568214,7568214,-0.51666,-0.999,""Oct 19, 17"",1.7719367610340513"
"2017-10-20,51.2288,51.9044,51.199,51.5964,3643376,3643376,0.417302,0.815,""Oct 20, 17"",1.7945383544653446"
"2017-10-23,51.5865,51.6162,50.5433,50.6525,3456500,3456500,-0.943898,-1.829,""Oct 23, 17"",1.7434153157886185"
"2017-10-24,50.6923,51.7653,50.2254,51.6163,3654904,3654904,0.96377,1.903,""Oct 24, 17"",1.7956161682906093"
"2017-10-25,51.4474,51.4474,50.2849,50.6923,4658297,4658297,-0.924027,-1.79,""Oct 25, 17"",1.7455709434391469"
"2017-10-26,51.666,52.8483,48.0096,48.2978,12079047,12079047,-2.3945,-4.724,""Oct 26, 17"",1.6158812346655258"
"2017-10-27,48.0991,48.576,47.026,47.2545,8591454,8591454,-1.0433,-2.16,""Oct 27, 17"",1.5593745430123542"
"2017-10-30,47.3439,47.3638,46.5292,46.9465,5402530,5402530,-0.308008,-0.652,""Oct 30, 17"",1.5426928013952002"
"2017-10-31,46.9167,47.2943,46.4895,46.5193,4596604,4596604,-0.427238,-0.91,""Oct 31, 17"",1.5195550091262127"
"2017-11-01,47.6917,47.8904,47.0657,47.5327,4354521,4354521,1.0134,2.179,""Nov 1, 17"",1.5744422719665498"
"2017-11-02,47.483,47.6212,46.7875,47.0558,2410660,2410660,-0.476918,-1.003,""Nov 2, 17"",1.5486126532093394"
"2017-11-03,47.0558,47.3042,46.4994,47.1452,4037183,4037183,0.089422,0.19,""Nov 3, 17"",1.553454691198215"
"2017-11-06,47.1552,47.791,46.9763,47.2048,4249493,4249493,0.059616,0.126,""Nov 6, 17"",1.5566827165241315"
"2017-11-07,47.2048,47.2346,46.102,46.1616,3756424,3756424,-1.0433,-2.21,""Nov 7, 17"",1.5001814410208358"
"2017-11-08,46.1218,46.6782,45.5456,46.0722,3198779,3198779,-0.089422,-0.194,""Nov 8, 17"",1.495339403031961"
"2017-11-09,45.5555,46.0523,45.0686,45.476,3559185,3559185,-0.596146,-1.294,""Nov 9, 17"",1.463048317473041"
"2017-11-10,45.4461,45.9241,45.3665,45.6254,2433022,2433022,0.14937,0.328,""Nov 10, 17"",1.4711400453873358"
"2017-11-13,45.4362,45.6652,45.1375,45.5457,1772439,1772439,-0.07966,-0.175,""Nov 13, 17"",1.4668233739364034"
"2017-11-14,45.1076,45.7747,45.0777,45.6154,1827200,1827200,0.069703,0.153,""Nov 14, 17"",1.4705984303997661"
"2017-11-15,45.5158,47.1091,45.257,46.9896,5223111,5223111,1.3741,3.012,""Nov 15, 17"",1.5450271619916267"
"2017-11-16,47.0593,47.8559,47.0393,47.4775,4462040,4462040,0.487919,1.038,""Nov 16, 17"",1.5714525572351636"
"2017-11-17,47.3978,47.5472,46.9879,47.1887,2324811,2324811,-0.288768,-0.608,""Nov 17, 17"",1.555810716394144"
"2017-11-20,47.129,47.6766,46.9199,47.4874,2436018,2436018,0.298726,0.633,""Nov 20, 17"",1.571988756072858"
"2017-11-21,47.6866,48.7122,47.3381,48.4434,2796204,2796204,0.955922,2.013,""Nov 21, 17"",1.6237671488845438"
"2017-11-22,48.3737,48.762,48.065,48.4533,2326894,2326894,0.009957,0.021,""Nov 22, 17"",1.6243033477222382"
"2017-11-24,48.4533,48.5529,48.1446,48.3537,1352400,1352400,-0.099575,-0.206,""Nov 24, 17"",1.6189088624460417"
"2017-11-27,48.4035,48.6262,48.0948,48.2143,2630803,2630803,-0.139405,-0.288,""Nov 27, 17"",1.6113587495193167"
"2017-11-28,48.2343,49.2101,47.9953,49.0109,3864117,3864117,0.796602,1.652,""Nov 28, 17"",1.6545037994291378"
"2017-11-29,49.1703,50.9427,48.4533,49.0408,8154242,8154242,0.029872,0.061,""Nov 29, 17"",1.6561232282419718"
"2017-11-30,49.5486,50.8945,49.0906,50.2755,6016175,6016175,1.2347,2.518,""Nov 30, 17"",1.7229964307572319"
"2017-12-01,49.459,50.166,48.4832,48.7919,6229631,6229631,-1.4837,-2.951,""Dec 1, 17"",1.6426424312013561"
"2017-12-04,49.8872,51.2514,49.4391,49.7179,7113822,7113822,0.92605,1.898,""Dec 4, 17"",1.6927959790503322"
"2017-12-05,49.6383,49.7876,49.0009,49.2599,3594043,3594043,-0.458046,-0.921,""Dec 5, 17"",1.6679900126196292"
"2017-12-06,49.1802,49.5984,48.9811,49.3993,2835542,2835542,0.139405,0.283,""Dec 6, 17"",1.675540125546354"
"2017-12-07,49.3196,50.7042,49.0906,50.6639,3046954,3046954,1.2646,2.56,""Dec 7, 17"",1.7440327568744478"
"2017-12-08,51.0124,51.57,50.7137,50.8033,3817896,3817896,0.139406,0.275,""Dec 8, 17"",1.7515828698011733"
"2017-12-11,50.5643,51.3709,50.5444,51.0821,2835633,2835633,0.27881,0.549,""Dec 11, 17"",1.7666830956546224"
"2017-12-12,51.0522,51.3111,50.166,50.2556,2798179,2798179,-0.826475,-1.618,""Dec 12, 17"",1.7219186169319678"
"2017-12-13,50.3652,50.5344,49.6383,49.8772,3035241,3035241,-0.378386,-0.753,""Dec 13, 17"",1.7014239058023215"
"2017-12-14,50.3751,51.1418,49.8623,49.9967,4503105,4503105,0.119491,0.24,""Dec 14, 17"",1.7078962049037818"
"2017-12-15,50.4548,51.2813,50.1859,50.8431,9074165,9074165,0.84639,1.693,""Dec 15, 17"",1.7537384974517016"
"2017-12-18,51.0323,51.4406,51.0323,51.2713,3236066,3236066,0.428173,0.842,""Dec 18, 17"",1.7769304512194457"
"2017-12-19,51.3808,51.5899,51.0622,51.2215,3019807,3019807,-0.049787,-0.097,""Dec 19, 17"",1.774233208581348"
"2017-12-20,51.351,51.8787,50.9527,51.6995,5172839,5172839,0.477961,0.933,""Dec 20, 17"",1.8001224049871907"
"2017-12-21,51.9384,53.2429,51.8488,52.5658,7125891,7125891,0.866304,1.676,""Dec 21, 17"",1.8470425113603748"
"2017-12-22,52.4961,52.6554,52.1973,52.3666,2425104,2425104,-0.19915,-0.379,""Dec 22, 17"",1.8362535408079812"
"2017-12-26,52.1276,52.989,52.1077,52.6255,2774316,2774316,0.258896,0.494,""Dec 26, 17"",1.8502759528361667"
"2017-12-27,52.5757,52.6554,51.8389,52.1774,2831434,2831434,-0.44809,-0.851,""Dec 27, 17"",1.8260061852431582"
"2017-12-28,52.2272,52.4065,51.9982,52.2372,1845331,1845331,0.059746,0.115,""Dec 28, 17"",1.829245042868826"
"2017-12-29,52.1973,52.5956,51.7891,51.809,2697096,2697096,-0.428174,-0.82,""Dec 29, 17"",1.8060530891010813"
"2018-01-02,52.1077,52.8745,51.6796,52.7649,4084712,4084712,0.955923,1.845,""Jan 2, 18"",1.8578260657628913"
"2018-01-03,52.6355,52.6355,51.8339,52.1177,5074850,5074850,-0.647239,-1.227,""Jan 3, 18"",1.8227727437673653"
"2018-01-04,52.2571,54.1689,52.043,52.4463,3557059,3557059,0.328598,0.63,""Jan 4, 18"",1.8405702122589138"
"2018-01-05,52.5558,52.6144,52.2073,52.4264,2967756,2967756,-0.019915,-0.038,""Jan 5, 18"",1.8394923984336493"
"2018-01-08,52.3766,52.4164,51.7094,51.9086,3515785,3515785,-0.517791,-0.988,""Jan 8, 18"",1.8114475743772782"
"2018-01-09,52.745,53.1433,51.7841,51.8588,3426021,3426021,-0.049788,-0.096,""Jan 9, 18"",1.8087503317391798"
"2018-01-10,53.0039,53.7905,52.6554,53.5516,7655771,7655771,1.6928,3.264,""Jan 10, 18"",1.9004349168350188"
"2018-01-11,54.2586,56.7579,53.9499,56.1804,11339858,11339858,2.6288,4.909,""Jan 11, 18"",2.0428146647674037"
"2018-01-12,56.3198,58.4805,56.3198,58.2216,7505761,7505761,2.0413,3.633,""Jan 12, 18"",2.153369116030179"
"2018-01-16,58.5403,58.8291,57.2856,57.7337,5283872,5283872,-0.487919,-0.838,""Jan 16, 18"",2.1269437207866413"
"2018-01-17,58.0623,58.3312,57.5545,57.913,3148934,3148934,0.179236,0.31,""Jan 17, 18"",2.13665487751377"
"2018-01-18,57.7536,58.4606,57.3155,58.0922,3969309,3969309,0.179236,0.309,""Jan 18, 18"",2.1463606180910237"
"2018-01-19,58.3411,58.3411,57.5147,57.8134,3151201,3151201,-0.278811,-0.48,""Jan 19, 18"",2.1312603922375737"
"2018-01-22,57.7437,58.0922,57.2861,57.8532,3553916,3553916,0.03983,0.069,""Jan 22, 18"",2.1334160198881023"
"2018-01-23,57.4947,58.2117,57.1562,58.0424,3336991,3336991,0.189192,0.327,""Jan 23, 18"",2.1436633754529253"
"2018-01-24,54.1191,55.2244,53.223,54.5573,16348479,16348479,-3.4851,-6.004,""Jan 24, 18"",1.9549051361349268"
"2018-01-25,53.7706,54.3183,51.9882,52.8247,10223096,10223096,-1.7326,-3.176,""Jan 25, 18"",1.86106492338856"
"2018-01-26,53.4221,53.6711,52.1177,52.8446,7066094,7066094,0.019915,0.038,""Jan 26, 18"",1.862142737213824"
"2018-01-29,52.5658,52.9342,52.3616,52.4562,5953675,5953675,-0.388344,-0.735,""Jan 29, 18"",1.8411064110966082"
"2018-01-30,52.2272,52.8247,52.1376,52.3666,4741808,4741808,-0.089617,-0.171,""Jan 30, 18"",1.8362535408079812"
"2018-01-31,52.8545,54.4776,52.7749,54.0893,5962937,5962937,1.7227,3.29,""Jan 31, 18"",1.9295575547166544"
"2018-02-01,53.7706,54.4079,53.3624,53.6511,3623078,3623078,-0.438132,-0.81,""Feb 1, 18"",1.9058239859613393"
"2018-02-02,53.2628,53.7607,51.809,51.8787,5109361,5109361,-1.7724,-3.304,""Feb 2, 18"",1.8098281455644443"
"2018-02-05,51.8687,52.2678,49.6339,49.6439,6878284,6878284,-2.2348,-4.308,""Feb 5, 18"",1.6887880281423149"
"2018-02-06,49.2049,51.3799,48.6762,51.0606,6782480,6782480,1.4167,2.854,""Feb 6, 18"",1.7655186234313478"
"2018-02-07,50.7912,51.8587,50.7713,51.2801,4845831,4845831,0.219487,0.43,""Feb 7, 18"",1.7774070724085076"
"2018-02-08,51.32,51.3399,48.3968,48.4866,5995091,5995091,-2.7935,-5.447,""Feb 8, 18"",1.6261069256308462"
"2018-02-09,49.584,49.614,46.2219,48.2472,6837776,6837776,-0.23944,-0.494,""Feb 9, 18"",1.6131406628284217"
"2018-02-12,48.6762,50.3922,48.5365,49.9731,5437809,5437809,1.726,3.577,""Feb 12, 18"",1.7066179935331172"
"2018-02-13,49.584,50.8012,49.5242,50.7513,3758026,3758026,0.77818,1.557,""Feb 13, 18"",1.7487664718658094"
"2018-02-14,50.1228,51.4397,49.9931,50.9509,4983225,4983225,0.199534,0.393,""Feb 14, 18"",1.7595771070177053"
"2018-02-15,51.33,51.759,50.8212,51.5495,3140818,3140818,0.5986,1.175,""Feb 15, 18"",1.791998180173642"
"2018-02-16,51.6792,52.0832,51.4098,51.4597,3891284,3891284,-0.08979,-0.174,""Feb 16, 18"",1.7871344775852633"
"2018-02-20,51.1105,52.1081,50.9808,51.5993,3379786,3379786,0.139673,0.271,""Feb 20, 18"",1.7946954228117398"
"2018-02-21,51.8388,53.7343,51.7041,52.6569,5396700,5396700,1.0575,2.049,""Feb 21, 18"",1.8519766238971367"
"2018-02-22,53.1158,53.2854,52.5769,52.8564,4356650,4356650,0.199534,0.379,""Feb 22, 18"",1.862781842899157"
"2018-02-23,53.1757,53.3552,52.597,53.2654,3394712,3394712,0.409043,0.774,""Feb 23, 18"",1.8849338958907669"
"2018-02-26,53.864,55.0014,53.7942,54.8717,4962084,4962084,1.6062,3.016,""Feb 26, 18"",1.9719335113441259"
"2018-02-27,54.7619,55.4703,54.1135,54.1334,4878444,4878444,-0.738274,-1.345,""Feb 27, 18"",1.9319460768118377"
"2018-02-28,54.2831,54.4726,53.5099,54.1234,4343788,4343788,-0.009976,-0.018,""Feb 28, 18"",1.9314044618242676"
"2018-03-01,54.0137,55.181,53.1752,53.3552,5895581,5895581,-0.768204,-1.419,""Mar 1, 18"",1.8897975984791455"
"2018-03-02,52.7766,53.2904,51.749,53.0559,4918160,4918160,-0.2993,-0.561,""Mar 2, 18"",1.8735870619011772"
"2018-03-05,52.7766,53.5686,52.5671,53.0659,3974757,3974757,0.009977,0.019,""Mar 5, 18"",1.8741286768887466"
"2018-03-06,53.2156,53.894,52.7766,53.445,4273805,4273805,0.379113,0.714,""Mar 6, 18"",1.8946613010675233"
"2018-03-07,52.9961,54.0436,52.9163,53.9838,3216908,3216908,0.53874,1.008,""Mar 7, 18"",1.9238435165977912"
"2018-03-08,54.2032,55.5601,54.1534,54.6622,4189472,4189472,0.678414,1.257,""Mar 8, 18"",1.9605866773545355"
"2018-03-09,54.9216,55.9492,54.5225,55.9392,3469410,3469410,1.277,2.336,""Mar 9, 18"",2.0297509112672163"
"2018-03-12,56.1287,56.8371,55.5002,56.3682,3256393,3256393,0.428997,0.767,""Mar 12, 18"",2.052986194233967"
"2018-03-13,56.7273,57.306,55.8993,56.0988,4361800,4361800,-0.269371,-0.478,""Mar 13, 18"",2.0383950864688325"
"2018-03-14,56.438,57.0765,55.0313,55.151,4267036,4267036,-0.947783,-1.689,""Mar 14, 18"",1.9870608179469547"
"2018-03-15,55.2209,55.4304,54.8018,55.0413,2980508,2980508,-0.109744,-0.199,""Mar 15, 18"",1.9811193015333122"
"2018-03-16,55.181,56.2784,55.1411,55.2708,4574429,4574429,0.229464,0.417,""Mar 16, 18"",1.9935493654980423"
"2018-03-19,55.2009,55.5601,54.0636,54.4926,3834281,3834281,-0.77818,-1.408,""Mar 19, 18"",1.9514008871653499"
"2018-03-20,54.8018,55.5701,54.5425,55.1909,2555606,2555606,0.698366,1.282,""Mar 20, 18"",1.989221861747358"
"2018-03-21,54.0835,54.4826,53.041,53.9638,4811620,4811620,-1.2271,-2.223,""Mar 21, 18"",1.9227602866226514"
"2018-03-22,53.455,54.0536,52.168,52.188,4871343,4871343,-1.7758,-3.291,""Mar 22, 18"",1.826580297129982"
"2018-03-23,52.5072,52.9761,50.871,50.891,3966029,3966029,-1.297,-2.485,""Mar 23, 18"",1.7563328332421615"
"2018-03-26,51.8188,51.9186,50.5219,51.739,3210532,3210532,0.848017,1.666,""Mar 26, 18"",1.8022617841880921"
"2018-03-27,52.178,52.2279,50.4321,50.7812,2940697,2940697,-0.957761,-1.851,""Mar 27, 18"",1.7503859006786433"
"2018-03-28,50.7812,51.1419,49.9332,50.7314,4177492,4177492,-0.049883,-0.098,""Mar 28, 18"",1.7476886580405455"
"2018-03-29,51.1803,52.3078,50.9109,51.8388,3074062,3074062,1.1074,2.183,""Mar 29, 18"",1.8076671017640402"
"2018-04-02,51.6492,51.8288,48.8458,49.6639,4185804,4185804,-2.1749,-4.196,""Apr 2, 18"",1.6898712581174544"
"2018-04-03,50.1128,51.4297,49.4544,51.3499,3863347,3863347,1.6861,3.395,""Apr 3, 18"",1.7811875450217458"
"2018-04-04,50.4819,51.9785,50.3922,51.9186,3955029,3955029,0.568671,1.107,""Apr 4, 18"",1.8119891893648477"
"2018-04-05,52.3775,52.9562,51.7091,52.0184,3060904,3060904,0.099766,0.192,""Apr 5, 18"",1.8173945069407957"
"2018-04-06,51.5894,51.8388,49.6938,50.1727,4302567,4302567,-1.8457,-3.548,""Apr 6, 18"",1.717428628685013"
"2018-04-09,50.3822,50.7413,49.624,49.7038,4330098,4330098,-0.468903,-0.935,""Apr 9, 18"",1.6920323019178587"
"2018-04-10,50.4021,50.452,47.0999,47.3493,12815485,12815485,-2.3545,-4.737,""Apr 10, 18"",1.5645090530945172"
"2018-04-11,47.04,47.3493,45.2642,45.2941,10151133,10151133,-2.0552,-4.34,""Apr 11, 18"",1.453196340849144"
"2018-04-12,45.9226,46.6908,45.3988,46.4614,7040424,7040424,1.1673,2.577,""Apr 12, 18"",1.5164190583481825"
"2018-04-13,46.6409,46.9402,45.6433,45.763,5226252,5226252,-0.698367,-1.503,""Apr 13, 18"",1.4785926676162982"
"2018-04-16,46.0224,46.8305,45.7031,46.2917,4516335,4516335,0.528764,1.155,""Apr 16, 18"",1.5072278520091207"
"2018-04-17,46.6409,46.9203,45.5136,45.6433,6961108,6961108,-0.648484,-1.401,""Apr 17, 18"",1.4721095362150862"
"2018-04-18,46.3915,48.2671,45.9426,47.6486,9170727,9170727,2.0053,4.393,""Apr 18, 18"",1.5807195896724855"
"2018-04-19,47.4191,47.6586,46.3017,46.7706,5759268,5759268,-0.877947,-1.843,""Apr 19, 18"",1.533165793763845"
"2018-04-20,46.8006,47.1298,46.3275,46.6709,5344735,5344735,-0.099767,-0.213,""Apr 20, 18"",1.5277658923377728"
"2018-04-23,46.7407,47.0799,46.0124,46.5711,4221685,4221685,-0.099766,-0.214,""Apr 23, 18"",1.5223605747618247"
"2018-04-24,46.611,47.06,45.0048,45.5834,3954263,3954263,-0.987691,-2.121,""Apr 24, 18"",1.468865262439542"
"2018-04-25,45.5635,45.8228,43.7876,45.1444,7847645,7847645,-0.438973,-0.963,""Apr 25, 18"",1.445088364485222"
"2018-04-26,43.3885,43.6978,40.5552,42.2712,20517346,20517346,-2.8733,-6.365,""Apr 26, 18"",1.289471546256628"
"2018-04-27,42.4507,43.3786,42.2263,43.2987,6955237,6955237,1.0276,2.431,""Apr 27, 18"",1.3451224862294386"
"2018-04-30,43.3985,43.7078,42.6602,42.8298,6472855,6472855,-0.468904,-1.083,""Apr 30, 18"",1.3197261594622844"
"2018-05-01,42.76,43.3586,42.4607,43.2588,5341232,5341232,0.428997,1.002,""May 1, 18"",1.3429614424290348"
"2018-05-02,43.1291,43.3087,42.0916,42.1415,6314448,6314448,-1.1174,-2.583,""May 2, 18"",1.282446799867846"
"2018-05-03,42.1514,42.3909,41.4431,42.0118,4700541,4700541,-0.129697,-0.308,""May 3, 18"",1.275422053479064"
"2018-05-04,41.6526,43.3486,41.6526,42.76,5540878,5540878,0.748251,1.781,""May 4, 18"",1.3159456868490464"
"2018-05-07,42.92,43.23,42.1235,42.44,5330964,5330964,-0.320008,-0.748,""May 7, 18"",1.2986140072468084"
"2018-05-08,42.33,44.01,42.33,43,7766568,7766568,0.56,1.32,""May 8, 18"",1.328944446550725"
"2018-05-09,42.93,43.16,41.47,41.5,8273672,8273672,-1.5,-3.488,""May 9, 18"",1.2477021984152346"
"2018-05-10,41.51,42.46,41.51,42.04,7931613,7931613,0.54,1.301,""May 10, 18"",1.2769494077440111"
"2018-05-11,42.08,42.66,42.02,42.6,6066657,6066657,0.56,1.332,""May 11, 18"",1.3072798470479277"
"2018-05-14,42.75,43.09,42.2,42.46,4201557,4201557,-0.14,-0.329,""May 14, 18"",1.2996972372219484"
"2018-05-15,42.02,43.4,41.6,43.19,6909578,6909578,0.73,1.719,""May 15, 18"",1.3392351313145536"
"2018-05-16,43.13,44.91,43.04,44.06,7493568,7493568,0.87,2.014,""May 16, 18"",1.3863556352331383"
"2018-05-17,43.9,44.512,43.49,43.63,5334099,5334099,-0.43,-0.976,""May 17, 18"",1.3630661907676311"
"2018-05-18,43.56,43.76,43.035,43.38,4216067,4216067,-0.25,-0.573,""May 18, 18"",1.3495258160783827"
"2018-05-21,43.74,44.7939,43.63,44.28,4930221,4930221,0.9,2.075,""May 21, 18"",1.3982711649596768"
"2018-05-22,44.5,45.04,42.83,42.88,6892448,6892448,-1.4,-3.162,""May 22, 18"",1.322445066699886"
"2018-05-23,42.64,42.87,42.27,42.8,3915939,3915939,-0.08,-0.187,""May 23, 18"",1.318112146799326"
"2018-05-24,42.94,43.89,42.7584,43.56,3855296,3855296,0.76,1.776,""May 24, 18"",1.3592748858546415"
"2018-05-25,43.82,45.82,43.8,44.91,6517255,6517255,1.35,3.099,""May 25, 18"",1.4323929091765826"
"2018-05-29,44.6,45.15,43.22,43.59,4531779,4531779,-1.32,-2.939,""May 29, 18"",1.3608997308173514"
"2018-05-30,43.68,43.825,42.66,43.3,5457878,5457878,-0.29,-0.665,""May 30, 18"",1.3451928961778228"
"2018-05-31,43.4,44.71,42.97,43.54,8540096,8540096,0.24,0.554,""May 31, 18"",1.3581916558795015"
"2018-06-01,44.05,44.09,43.35,44,5472271,5472271,0.46,1.056,""Jun 1, 18"",1.3831059453077186"
"2018-06-04,44.04,45.01,43.96,44.86,5685162,5685162,0.86,1.955,""Jun 4, 18"",1.429684834238733"
"2018-06-05,44.78,45.0213,43.81,44.18,4975326,4975326,-0.68,-1.516,""Jun 5, 18"",1.3928550150839774"
"2018-06-06,43.45,44.23,42.88,44.19,6502470,6502470,0.01,0.023,""Jun 6, 18"",1.3933966300715472"
"2018-06-07,44.28,44.48,43.45,43.84,3728997,3728997,-0.35,-0.792,""Jun 7, 18"",1.3744401055065998"
"2018-06-08,43.96,43.969,42.96,43.11,6273041,6273041,-0.73,-1.665,""Jun 8, 18"",1.3349022114139941"
"2018-06-11,43.25,44.93,43.25,44.16,6440746,6440746,1.05,2.436,""Jun 11, 18"",1.3917717851088374"
"2018-06-12,44.23,44.3,43.09,43.41,5204620,5204620,-0.75,-1.698,""Jun 12, 18"",1.3511506610410922"
"2018-06-13,43.39,43.69,42.83,42.92,5988999,5988999,-0.49,-1.129,""Jun 13, 18"",1.3246115266501655"
"2018-06-14,43.06,43.49,42.8,43.08,4019334,4019334,0.16,0.373,""Jun 14, 18"",1.3332773664512843"
"2018-06-15,43.06,43.11,42.32,42.77,7031967,7031967,-0.31,-0.72,""Jun 15, 18"",1.3164873018366166"
"2018-06-18,42.63,42.68,41.94,42.44,5372079,5372079,-0.33,-0.772,""Jun 18, 18"",1.2986140072468084"
"2018-06-19,42.03,42.21,41.09,41.51,5575306,5575306,-0.93,-2.191,""Jun 19, 18"",1.2482438134028044"
"2018-06-20,41.65,42.34,41.35,42.03,4930567,4930567,0.52,1.253,""Jun 20, 18"",1.2764077927564412"
"2018-06-21,42.03,42.5,41.37,41.49,5025339,5025339,-0.54,-1.285,""Jun 21, 18"",1.2471605834276647"
"2018-06-22,41.46,42.41,41.02,41.35,9115147,9115147,-0.14,-0.337,""Jun 22, 18"",1.2395779736016856"
"2018-06-25,41.09,41.27,39.29,39.68,7126433,7126433,-1.67,-4.039,""Jun 25, 18"",1.1491282706775061"
"2018-06-26,39.87,39.96,38.99,39.09,6037359,6037359,-0.59,-1.487,""Jun 26, 18"",1.1171729864108801"
"2018-06-27,39.09,39.18,38.25,38.26,7391586,7391586,-0.83,-2.123,""Jun 27, 18"",1.0722189424425752"
"2018-06-28,38.33,38.53,37.06,38.2,7909702,7909702,-0.06,-0.157,""Jun 28, 18"",1.0689692525171557"
"2018-06-29,38.25,38.75,37.82,37.96,6032146,6032146,-0.24,-0.628,""Jun 29, 18"",1.0559704928154772"
"2018-07-02,37.74,38.395,37.44,38.36,3363452,3363452,0.4,1.054,""Jul 2, 18"",1.0776350923182745"
2018-07-03,37.64,38.33,36.76,37.75,5645315,5645315,-0.61,-1.59,Jul 3,1.0445965780765085
2018-07-05,37.85,38.18,37.52,37.99,6181460,6181460,0.24,0.636,Jul 5,1.057595337778187
2018-07-06,38.19,38.39,37.76,38.09,3695004,3695004,0.1,0.263,Jul 6,1.0630114876538865
2018-07-09,38.21,39.41,38.07,39.31,4530423,4530423,1.22,3.203,Jul 9,1.1290885161374187
2018-07-10,39.38,39.4,38.5,39.12,4909957,4909957,-0.19,-0.483,Jul 10,1.1187978313735896
2018-07-11,38.31,38.34,35.9,35.96,24894183,24894183,-3.16,-8.078,Jul 11,0.94764749530149
2018-07-12,36.4,36.77,35.64,36.33,12226590,12226590,0.37,1.029,Jul 12,0.9676872498415775
2018-07-13,36.31,37.26,36.14,37.12,10841910,10841910,0.79,2.175,Jul 13,1.0104748338596024
2018-07-16,37.26,37.58,36.93,37.28,5358592,5358592,0.16,0.431,Jul 16,1.0191406736607216
2018-07-17,37.1,38.05,37.08,37.38,6274419,6274419,0.1,0.268,Jul 17,1.024556823536421
2018-07-18,38,39.2,38,38.37,10297410,10297410,0.99,2.648,Jul 18,1.0781767073058444
2018-07-19,38.32,38.38,37.545,38.13,4985234,4985234,-0.24,-0.625,Jul 19,1.0651779476041663
2018-07-20,37.96,38.3823,37.8108,37.88,5303258,5303258,-0.25,-0.656,Jul 20,1.0516375729149179
2018-07-23,37.65,38.22,37.36,38.04,4697307,4697307,0.16,0.422,Jul 23,1.0603034127160367
2018-07-24,38.19,38.39,37.04,37.45,6415066,6415066,-0.59,-1.551,Jul 24,1.0283481284494105
2018-07-25,37.32,38.34,37.32,38.19,7338068,7338068,0.74,1.976,Jul 25,1.0684276375295856
2018-07-26,37.85,40.45,37.6,40.02,12832274,12832274,1.83,4.792,Jul 26,1.1675431802548841
2018-07-27,39.93,40.859,39.51,39.69,8445143,8445143,-0.33,-0.825,Jul 27,1.149669885665076
2018-07-30,39.88,40.29,38.93,38.97,5746203,5746203,-0.72,-1.814,Jul 30,1.1106736065600407
2018-07-31,39.26,39.87,39.14,39.54,5761144,5761144,0.57,1.463,Jul 31,1.141545660851527
2018-08-01,39.38,39.47,37.69,38.14,7080711,7080711,-1.4,-3.541,Aug 1,1.065719562591736
2018-08-02,37.86,38.12,37.35,37.93,5920730,5920730,-0.21,-0.551,Aug 2,1.0543456478527673
